id	pali_1	Fin	sbs_class_anki	sbs_category	pos	grammar	derived_from	neg	verb	trans	plus_case	meaning_1	ru_meaning	sbs_meaning	root_pali	root_base	construction	phonetic	derivative	suffix	compound_type	compound_construction	sanskrit	root_sk	variant	commentary	notes	sbs_notes	ru_notes	source_1	sutta_1	example_1	sbs_chant_pali_1	sbs_chant_eng_1	sbs_chapter_1	source_2	sutta_2	example_2	sbs_chant_pali_2	sbs_chant_eng_2	sbs_chapter_2	sbs_source_3	sbs_sutta_3	sbs_example_3	sbs_chant_pali_3	sbs_chant_eng_3	sbs_chapter_3	sbs_source_4	sbs_sutta_4	sbs_example_4	sbs_chant_pali_4	sbs_chant_eng_4	sbs_chapter_4	sbs_source_5	sbs_sutta_5	sbs_example_5	sbs_chant_pali_5	sbs_chant_eng_5	sbs_chapter_5	sbs_index	stem	pattern	test	sbs_class	count	sbs_audio	move	Feedback
63989	uttarichappañcavācā	p	6		fem	comp						more than five or six sentences; more than five or six lines					uttari + chappañca + vācā				pañcamī tappurisa	uttari + chappañcavāc<b>āya</b>	uttarin + pañca + ṣaṣ + vācā			(VIN 2.5.1.7) <b>uttarichappañcavācāhī</b>'ti atirekachappañcavācāhi.<br/>(KVa) <b>uttarichappañcavācāhī</b>'ti ettha eko gāthāpādo ekā vācā'ti evaṃ sabbattha vācāpamāṇaṃ veditabbaṃ.				VIN PAT PC 7	dhammadesanāsikkhāpadaṃ	yo pana bhikkhu mātugāmassa <b>uttarichappañcavācāhi</b> dhammaṃ deseyya aññatra viññunā purisaviggahena, pācittiyaṃ.																													uttarichappañcavāc	ā fem	47			[sound:uttarichappañcavācā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=uttarichappañcavācā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
8148	āpajjati 5	p	6		pr					trans	+acc	causes; effects			√pad 3 ya (to go, step)	√pad + ya > pajja	ā + pajja + ti	dy > jj					āpadyate	√pad		(VIN 1.4.1.8) <b>cīvare vikappaṃ āpajjeyyā</b>'ti āyataṃ vā hotu vitthataṃ vā appitaṃ vā saṇhaṃ vā.				VIN PAT NP 8	paṭhamaupakkhaṭasikkhāpadaṃ	tatra ce so bhikkhu pubbe appavārito upasaṅkamitvā cīvare vikappaṃ <b>āpajjeyya</b>, sādhu vata maṃ āyasmā iminā cīvaracetāpannena evarūpaṃ vā evarūpaṃ vā cīvaraṃ cetāpetvā acchādehī'ti																													āpajj	ati pr	47	4	575	[sound:āpajjati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āpajjati 5&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
2611	āgāmī 1	p	6		adj		āgacchati					who returns; who comes back			√gam 1 a (to go)		ā + √gam > gām + *ī	a > ā	kita	*ī			āgāmin	√gam						AN 4.171	cetanāsuttaṃ	ko nu kho, bhante, hetu ko paccayo, yena m'idh'ekacce sattā tamhā kāyā cutā <b>āgāmino</b> honti āgantāro itthattaṃ?																													āgām	ī adj	47		7	[sound:āgāmī.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āgāmī 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
2636	āgantar 2	pp	6		masc	agent	āgacchati					returner (to); who comes back (to)			√gam 1 a (to go)		ā + √gam + tar	m > n	kita	tar			āgantu	√gam		(ANa) <b>āgantāro itthattan</b>'ti itthabhāvaṃ kām'āvacarapañcakkhandhabhāvam'eva āgantāro, n'eva tatr'ūpapattikā na uparūpapattikā honti.				AN 4.171	cetanāsuttaṃ	ko nu kho, bhante, hetu ko paccayo, yena m'idh'ekacce sattā tamhā kāyā cutā āgāmino honti <b>āgantāro</b> itthattaṃ?																													āgant	ar masc	47		18	[sound:āgantar.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āgantar 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
11916	avacuttha	p	6		aor	2nd pl	avoca			ditrans	+acc	you all said (something) (to)			√vac 1 a (to say, speak)		a + √vac + uttha						avocat	√vac	avocuttha					VIN PAT SA 11	bhedānuvattakasikkhāpadaṃ	te evaṃ vadeyyuṃ m'āyasmanto etaṃ bhikkhuṃ kiñci <b>avacuttha</b>, dhammavādī c'eso bhikkhu, vinayavādī c'eso bhikkhu, amhākañ'c'eso bhikkhu chandañ'ca ruciñ'ca ādāya voharati				VIN 1.2.12	dubbaca sikkhāpadaṃ	mā maṃ āyasmanto kiñci <b>avacuttha</b> kalyāṇaṃ vā pāpakaṃ vā																							!*	avoca aor	47			[sound:avacuttha.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=avacuttha&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
10706	assutavant	p	6		adj		suta	neg				unlearned; untaught; uninitiated; untrained; lit. having not heard quality			√su 4 ṇā (to hear)		na > a + √su + ta + vant<br/>na + suta + vant		taddhita	vant	kammadhāraya	na + sutavant	aśrutavat	√śru						MN 2.2	sabbāsavasuttaṃ	diṭṭhisaṃyojanasaṃyutto, bhikkhave, <b>assutavā</b> puthujjano na parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, na parimuccati dukkhasmā'ti vadāmi				SN 22.1	nakulapitusuttaṃ	idha, gahapati, <b>assutavā</b> puthujjano ariyānaṃ adassāvī ariyadhammassa akovido ariyadhamme avinīto sappurisānaṃ adassāvī sappurisadhammassa akovido sappurisadhamme avinīto rūpaṃ attato samanupassati																							assutav	ant adj	47	6	149	[sound:assutavant.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=assutavant&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
9487	araññagata 1	s	6		adj	pp, comp						gone to the forest; gone to the woods					arañña + gata				dutiyā tappurisa	araññ<b>aṃ</b> + gata	araṇyagata							MN 43	mahāvedallasuttaṃ	katamā c'āvuso, suññatā cetovimutti? idh'āvuso, bhikkhu <b>araññagato</b> vā rukkhamūlagato vā suññ'āgāragato vā iti paṭisañcikkhati, suññam'idaṃ attena vā attaniyena vā'ti. ayaṃ vuccat'āvuso, suññatā cetovimutti.				DN 22.2	mahāsatipaṭṭhānasuttaṃ	idha, bhikkhave, bhikkhu <b>araññagato</b> vā rukkhamūlagato vā suññ'āgāragato vā nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā	Ānāpānassati	Mindfulness of Breathing	Teachings																			22n	araññagat	a adj	47			[sound:araññagata.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=araññagata 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
9148	appavārita	p	6		pp		pavāreti	neg				uninvited; not asked; unoffered			√var 8 *e (to wish, choose)	√var + *e > vāre	na > a + pa + vāre + ita	a > ā	kita	ita	kammadhāraya	na + pavārita	na + pravārita	√vṛ		(VIN 1.4.1.8) <b>pubbe appavārito</b>'ti pubbe avutto hoti, kīdisena te, bhante, cīvarena attho, kīdisaṃ te cīvaraṃ cetāpemī'ti?				VIN PAT NP 8	paṭhamaupakkhaṭasikkhāpadaṃ	tatra ce so bhikkhu pubbe <b>appavārito</b> upasaṅkamitvā cīvare vikappaṃ āpajjeyya, sādhu vata maṃ āyasmā iminā cīvaracetāpannena evarūpaṃ vā evarūpaṃ vā cīvaraṃ cetāpetvā acchādehī'ti				VIN PAT NP 27	mahāpesakārasikkhāpadaṃ	bhikkhuṃ pan'eva uddissa aññātako gahapati vā gahapatānī vā tantavāyehi cīvaraṃ vāyāpeyya, tatra ce so bhikkhu pubbe <b>appavārito</b> tantavāye upasaṅkamitvā cīvare vikappaṃ āpajjeyya																							appavārit	a pp	47			[sound:appavārita.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=appavārita&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
5617	anavasesa 1	s	6		adj		ava √sis	neg				all; without exception			√sis 8 *e (to remain, distinguish)		na > an + ava + √sis > ses + *a	i > e	kita	*a	kammadhāraya	na + avasesa	an + avaśeṣa	√śiṣ						KHP 9	karaṇīya mettasuttaṃ	ye keci pāṇabhūt'atthi,<br/>tasā vā thāvarā vā <b>anavasesā</b>,<br/>dīghā vā y'eva mahantā vā,<br/>majjhimā rassakā aṇukathūlā.	Karaṇīya-metta-sutta	The Buddha's Words on Loving-Kindness	Protective Recitations																									53n	anavases	a adj	47			[sound:anavasesa.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=anavasesa 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
5520	anatta 1	s	6		adj		atta	neg				impersonal; not oneself; non-subjective; not suitable to identify with; coreless; essenceless					na > an + atta				kammadhāraya	na + atta	anātman				non subject to identification			AN 4.49	vipallāsasuttaṃ	<b>anattani</b>, bhikkhave, attā'ti saññāvipallāso cittavipallāso diṭṭhivipallāso. asubhe, bhikkhave, subhan'ti saññāvipallāso cittavipallāso diṭṭhivipallāso.				DHP 279	maggavaggo	sabbe dhammā <b>anattā</b>'ti, yadā paññāya passati. <br/>atha nibbindati dukkhe, esa maggo visuddhiyā.	Ti-lakkhaṇā	The Three Characteristics	Verses																			10n	anatt	a adj	47	11	338	[sound:anatta.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=anatta 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
11753	atthi 2	ns	6		pr	3rd pl	atthi			intrans	+nom	there are; they are			√as 1 a (to be)		√as + ti > atthi	ti > tthi (Kacc 494, 495)<br/>st > tth					santi	√as						SNP 46	pasūrasuttaṃ<br/>aṭṭhakavaggo 8	ye diṭṭhim'uggayha vivādayanti,<br/>idam'eva saccan'ti ca vādayanti,<br/>te tvaṃ vadassū na hi te'dha <b>atthi</b>,<br/>vādamhi jāte paṭisenikattā.				KHP 9	karaṇīya mettasuttaṃ	ye keci pāṇabhūt'<b>atthi</b>,<br/>tasā vā thāvarā vā anavasesā,<br/>dīghā vā y'eva mahantā vā,<br/>majjhimā rassakā aṇukathūlā.	Karaṇīya-metta-sutta	The Buddha's Words on Loving-Kindness	Protective Recitations																			53n	!*	atthi pr	47	4	3596	[sound:atthi.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=atthi 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
50682	samādāya 2	pss	7	e+	ger		samādāti			trans	+acc	undertaking; taking up; accepting			√ādā 3 ya (to take, seize)		saṃ + √ādā + ya	ṃ > m					samādāya	ā√dā		(SNa) <b>samādāyā</b>'ti sammā ādiyitvā.				AN 3.4	accayasuttaṃ	yehi tīhi dhammehi samannāgato bālo veditabbo te tayo dhamme abhinivajjetvā, yehi tīhi dhammehi samannāgato paṇḍito veditabbo te tayo dhamme <b>samādāya</b> vattissāmā'ti				SNP 42	suddhaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 4	sayaṃ <b>samādāya</b> vatāni jantu,<br/>ucc'āvacaṃ gacchati saññasatto,<br/>vidvā ca vedehi samecca dhammaṃ,<br/>na ucc'āvacaṃ gacchati bhūripañño.				VIN PAT SA 10	saṅghabheda sikkhāpada	yo pana bhikkhu samaggassa saṅghassa bhedāya parakkameyya bhedanasaṃvattanikaṃ vā adhikaraṇaṃ <b>samādāya</b> paggayha tiṭṭheyya				MN 104	sāmagāmasuttaṃ	ime ce tumhe, ānanda, cha sāraṇīye dhamme <b>samādāya</b> vatteyyātha, passatha no tumhe taṃ vacanapathaṃ, aṇuṃ vā thūlaṃ vā, yaṃ tumhe n'ādhivāseyyāthā'ti?	Cha sāraṇīya-dhammā	Principles of Cordiality	Teachings	AN 7.23	paṭhamasattakasuttaṃ	yāvakīvañ'ca bhikkhave bhikkhū apaññattaṃ na paññāpessanti, paññattaṃ na samucchindissanti, yathāpaññattesu sikkhāpadesu <b>samādāya</b> vattissanti	Aparihāniya-dhammā	Principles of Non-Decline	Teachings	27n	-		47	8	182	[sound:samādāya.mp3]	ch	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=samādāya 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
13570	bandhati 1	sp	7		pr					trans	+acc	binds; ties up; imprisons; confines			√bandh 1 a (to bind, tie)	√bandh + a > bandha	bandha + ti						badhnāti	√bandh		(VIN 1.1.2) <b>bandheyyuṃ vā</b>'ti rajjubandhanena vā andubandhanena vā saṅkhalikabandhanena vā gharabandhanena vā nagarabandhanena vā gāmabandhanena vā nigamabandhanena vā bandheyyuṃ, purisaguttiṃ vā kareyyuṃ.				SN 35.247	chappāṇakasuttaṃ	seyyathā'pi, bhikkhave, puriso chappāṇake gahetvā nānāvisaye nānāgocare daḷhāya rajjuyā <b>bandheyya</b>.				MJG		sabbe buddhā balappattā, paccekānañ'ca yaṃ balaṃ, arahantānañ'ca tejena, rakkhaṃ <b>bandhāmi</b> sabbaso.	Devatā-uyyojana-gāthā		Protective Recitations	VIN PAT PA 2	adinnādāna sikkhāpada	yo pana bhikkhu gāmā vā araññā vā adinnaṃ theyyasaṅkhātaṃ ādiyeyya, yathārūpe adinn'ādāne rājāno coraṃ gahetvā haneyyuṃ vā <b>bandheyyuṃ</b> vā pabbājeyyuṃ vā																59n	bandh	ati pr	47	3	130	[sound:bandhati.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bandhati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
49174	sabbadā	psp	7		ind	adv	sabba					always; at all times					sabba + dā		taddhita	dā			sarvadā							UD 69	udapānasuttaṃ	kiṃ kayirā udapānena,<br/>āpā ce <b>sabbadā</b> siyuṃ,<br/>taṇhāya mūlato chetvā,<br/>kissa pariyesanaṃ care'ti.				DHP 207	sukhavaggo	bālasaṅgatacārī hi,<br/>dīgham'addhāna socati,<br/>dukkho bālehi saṃvāso,<br/>amitten'eva <b>sabbadā</b>,<br/>dhīro ca sukhasaṃvāso,<br/>ñātīnaṃ'va samāgamo.				Trad		ye santāne hīnā dhammā, yāva nibbānato mamaṃ nassantu <b>sabbadā</b> y'eva.	Uddissan'ādhiṭṭhānā	Sharing and Aspirations	Sharing of Merits													68n	-		47	6	53	[sound:sabbadā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sabbadā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
25407	jāneyya	pps	7		opt		jānāti			trans	+acc	should know; should understand; should find out			√ñā 5 nā (to know)	√ñā + nā > jānā	jānā + eyya	ñ > j					jānāti	√jñā						VIN PAT PC 73	mohanasikkhāpadaṃ	tañ'ce bhikkhuṃ aññe bhikkhū <b>jāneyyuṃ</b> nisinnapubbaṃ iminā bhikkhunā dvattikkhattuṃ pātimokkhe uddissamāne, ko pana vādo bhiyyo, na ca tassa bhikkhuno aññāṇakena mutti atthi				SN 46.55	saṅgāravasuttaṃ	seyyathā'pi, brāhmaṇa, udapatto āvilo luḷito kalalībhūto andhakāre nikkhitto. tattha cakkhumā puriso sakaṃ mukhanimittaṃ paccavekkhamāno yathābhūtaṃ na <b>jāneyya</b> na passeyya.				AN 8.53	saṃkhittasuttaṃ	ye kho tvaṃ, gotami, dhamme <b>jāneyyāsi,</b> ime dhammā sarāgāya saṃvattanti, no virāgāya	Saṅkhitta-dhamma	The Dhamma in Brief	Teachings	AN 3.66	kesamuttisuttaṃ	yadā tumhe attanā'va <b>jāneyyātha</b>, ime dhammā kusalā, ime dhammā anavajjā, ime dhammā viññuppasatthā, ime dhammā samattā samādinnā hitāya sukhāya saṃvattantī'ti, atha tumhe upasampajja vihareyyātha.										24n	!jān	āti pr	47	7	200	[sound:jāneyya.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=jāneyya&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
5087	anāgata 2	ss	7		pp		āgacchati	neg				future			√gam 1 a (to go)		na > an + ā + √gam + ta	mt > t	kita	ta	kammadhāraya	na + āgata	anāgata	√gam						SN 21.10	theranāmakasuttaṃ	kathañ'ca, thera, ekavihāro vitthārena paripuṇṇo hoti. idha, thera, yaṃ atītaṃ taṃ pahīnaṃ, yaṃ <b>anāgataṃ</b> taṃ paṭinissaṭṭhaṃ, paccuppannesu ca attabhāvapaṭilābhesu chandarāgo suppaṭivinīto.				SN 22.79	khajjanīyasuttaṃ	ahañ'c'eva kho pana <b>anāgataṃ</b> rūpaṃ abhinandeyyaṃ, <b>anāgatam</b>'p'āhaṃ addhānaṃ evam'eva rūpena khajjeyyaṃ, seyyathā'pi eta'r'ahi paccuppannena rūpena khajjāmī'ti				SN 6.2	gāravasuttaṃ	ye ca atītā sambuddhā, ye ca buddhā <b>anāgatā</b>. <br/>yo c'eta'r'ahi sambuddho, bahunnaṃ sokanāsano.	Dhamma-gārava	Respect for the Dhamma	Verses	MN 131	bhaddekarattasuttaṃ	atītaṃ n'ānvāgameyya, nappaṭikaṅkhe <b>anāgataṃ</b>. yad'atītam'pahīnan'taṃ, appattañ'ca <b>anāgataṃ</b>.	Bhadd'eka-ratta	A single Excellent Night	Verses							27n	anāgat	a pp	47			[sound:anāgata.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=anāgata 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
11201	atīta 2	pss	7		pp		accayati					past; gone past; bygone			√i 1 a (to come, go)		ati + √i + ta		kita	ta			atīta	√i						SN 21.10	theranāmakasuttaṃ	kathañ'ca, thera, ekavihāro vitthārena paripuṇṇo hoti. idha, thera, yaṃ <b>atītaṃ</b> taṃ pahīnaṃ, yaṃ anāgataṃ taṃ paṭinissaṭṭhaṃ, paccuppannesu ca attabhāvapaṭilābhesu chandarāgo suppaṭivinīto.				SNP 22	uṭṭhānasuttaṃ<br/>cūḷavaggo 10	yāya devā manussā ca,<br/>sitā tiṭṭhanti atthikā,<br/>tarath'etaṃ visattikaṃ,<br/>khaṇo vo mā upaccagā,<br/>khaṇ'<b>ātītā</b> hi socanti,<br/>nirayamhi samappitā.				SN 6.2	gāravasuttaṃ	ye ca <b>atītā</b> sambuddhā, ye ca buddhā anāgatā. <br/>yo c'eta'r'ahi sambuddho, bahunnaṃ sokanāsano.	Dhamma-gārava	Respect for the Dhamma	Verses	MN 137	saḷāyatanavibhaṅgasuttaṃ	pubbe vā paṭiladdhapubbaṃ <b>atītaṃ</b> niruddhaṃ vipariṇataṃ samanussarato uppajjati somanassaṃ. yaṃ evarūpaṃ somanassaṃ idaṃ vuccati gehasitaṃ somanassaṃ.				MN 131	bhaddekarattasuttaṃ	<b>atītaṃ</b> n'ānvāgameyya,<br/>nappaṭikaṅkhe anāgataṃ,<br/>yada-<b>atītam</b>'pahīnan'taṃ,<br/>appattañ'ca anāgataṃ.	Bhadd'eka-ratta	A single Excellent Night	Verses	07n	atīt	a pp	47			[sound:atīta.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=atīta 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
2683	āgata 3	ps	7		pp		āgacchati				+abl	come (from); arrived (from); returned (from)			√gam 1 a (to go)		ā + √gam + ta	mt > t	kita	ta			āgata	√gam						DHP 219	piyavaggo	cirappavāsiṃ purisaṃ,<br/>dūrato sotthim'<b>āgataṃ</b>,<br/>ñātimittā suhajjā ca,<br/>abhinandanti āgataṃ.				MN 2.2	sabbāsavasuttaṃ	eta'r'ahi vā paccuppannam'addhānaṃ ajjhattaṃ kathaṃkathī hoti, ahaṃ nu kho'smi? no nu kho'smi? kiṃ nu kho'smi? kathaṃ nu kho'smi? ayaṃ nu kho satto kuto <b>āgato</b>? so kuhiṃ gāmī bhavissatī'ti?				AN 7.23	paṭhamasattakasuttaṃ	yāvakīvañ'ca bhikkhave bhikkhū paccattaññ'eva satiṃ upaṭṭhāpessanti, kin'ti anāgatā ca pesalā sabrahmacārī āgaccheyyuṃ <b>āgatā</b> ca pesalā sabrahmacārī phāsuṃ vihareyyun'ti	Aparihāniya-dhammā	Principles of Non-Decline	Teachings													27n	āgat	a pp	47	11	237	[sound:āgata.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āgata 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
46262	pesala	s	7		adj							well-behaved; good; honest											peśala							AN 2.40	samacittavaggo	evam'evaṃ kho, bhikkhave, yasmiṃ samaye pāpabhikkhū balavanto honti, <b>pesalā</b> bhikkhū tasmiṃ samaye dubbalā honti.				SN 12.67	naḷakalāpīsuttaṃ	so tena lābhasakkārasilokena abhibhūto pariyādiṇṇacitto aññe <b>pesale</b> bhikkhū atimaññati. tañ'hi tassa, bhikkhave, moghapurisassa hoti dīgharattaṃ ahitāya dukkhāya.				AN 7.23	paṭhamasattakasuttaṃ	yāvakīvañ'ca bhikkhave bhikkhū paccattaññ'eva satiṃ upaṭṭhāpessanti, kin'ti anāgatā ca <b>pesalā</b> sabrahmacārī āgaccheyyuṃ āgatā ca <b>pesalā</b> sabrahmacārī phāsuṃ vihareyyun'ti	Aparihāniya-dhammā	Principles of Non-Decline	Teachings													27n	pesal	a adj	47			[sound:pesala.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pesala&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
29787	kinti	sp	7		sandhi	pron + ind, interr						how then?; what then?; in what way?					kiṃ + iti						kim + tarhi			(VINa) <b>kin'ti</b> ... upāyapucchā.<br/>(ANa) <b>kinti mayan</b>'ti kena nāma upāyena mayaṃ				MN 14	cūḷa dukkhakkhandhasuttaṃ	so tesaṃ bhogānaṃ ārakkh'ādhikaraṇaṃ dukkhaṃ domanassaṃ paṭisaṃvedeti, <b>kin'ti</b> me bhoge n'eva rājāno hareyyuṃ, na corā hareyyuṃ, na aggi daheyya, na udakaṃ vaheyya, na appiyā dāy'ādā hareyyun'ti				AN 10.58	mūlakasuttaṃ	evaṃ puṭṭhā tumhe, bhikkhave, tesaṃ aññatitthiyānaṃ paribbājakānaṃ <b>kin'ti</b> byākareyyāthā'ti?				AN 7.23	paṭhamasattakasuttaṃ	yāvakīvañ'ca bhikkhave bhikkhū paccattaññ'eva satiṃ upaṭṭhāpessanti, <b>kin'ti</b> anāgatā ca pesalā sabrahmacārī āgaccheyyuṃ āgatā ca pesalā sabrahmacārī phāsuṃ vihareyyun'ti	Aparihāniya-dhammā	Principles of Non-Decline	Teachings													27n	-		47			[sound:kinti.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kinti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
63239	upaṭṭhāpeti 2	ps	7		pr		upaṭṭhahati			trans	+acc	establishes; sets up; causes to be present; makes sure one has; lit. causes to stand near			√ṭhā 1 *āpe (to stand)	√ṭhā + āpe > ṭhāpe (caus)	upa + ṭhāpe + ti						upasthā	√sthā	upaṭṭhapeti					AN 10.44	kusinārasuttaṃ	no ce, bhikkhave, bhikkhuno mettaṃ cittaṃ paccupaṭṭhitaṃ hoti sabrahmacārīsu anāghātaṃ, tassa bhavanti vattāro, iṅgha tāva āyasmā sabrahmacārīsu mettaṃ cittaṃ <b>upaṭṭhāpehī</b>'ti, iti'ssa bhavanti vattāro.				MN 105	sunakkhattasuttaṃ	āneñjapaṭisaṃyuttāya ca pana kathāya kacchamānāya na sussūsati, na sotaṃ odahati, na aññā cittaṃ <b>upaṭṭhāpeti</b>, na ca taṃ purisaṃ bhajati, na ca tena vittiṃ āpajjati.				AN 7.23	paṭhamasattakasuttaṃ	yāvakīvañ'ca bhikkhave bhikkhū paccattaññ'eva satiṃ <b>upaṭṭhāpessanti</b>, kin'ti anāgatā ca pesalā sabrahmacārī āgaccheyyuṃ āgatā ca pesalā sabrahmacārī phāsuṃ vihareyyun'ti	Aparihāniya-dhammā	Principles of Non-Decline	Teachings	TH 257	pārāpariyattheragāthā	<b>upaṭṭhāpenti</b> parisaṃ, kammato no ca dhammato.<br/>dhammaṃ paresaṃ desenti, lābhato no ca atthato.										27n	upaṭṭhāp	eti pr	47	14	100	[sound:upaṭṭhāpeti.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upaṭṭhāpeti 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
