Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Index	Stem	Pattern	Test	class	count	audio	Feedback
paṭinissagga	ps	2	masc		paṭinissajjati					giving up; relinquishing; dropping; abandoning			√sajj 1 a (to relinquish, let loose)		pati + nī + √sajj > sagg + a	pratiniḥsṛjya	√sṛj				AN 10.60	girimānandasuttaṃ	etaṃ santaṃ etaṃ paṇītaṃ yad'idaṃ sabba-saṅkhāra-samatho sabb’ūpadhi-<b>ppaṭinissaggo</b> taṇhā-kkhayo nirodho nibbānan’ti.				MN 118	ānāpānassatisuttaṃ	‘<b>paṭinissagg’</b>ānupassī assasissāmī’ti sikkhati, ‘<b>paṭinissagg’</b>ānupassī passasissāmī’ti sikkhati.	Ānāpānassati	Mindfulness of Breathing	Teachings	SN 56.11	dhammacakkappavattanasuttaṃ	idaṃ kho pana, bhikkhave, dukkhanirodhaṃ ariyasaccaṃ — yo tassā’y’eva taṇhāya asesavirāganirodho cāgo <b>paṭinissaggo</b> mutti anālayo.	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	22n	paṭinissagg	a masc	13	2	152	[sound:paṭinissagga.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭinissagga&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
cāga 1	ps	2	masc		cajati					abandoning; giving up; renunciation			√caj 1 a (to give up, let go)		√caj > cag + *a	tyaj; tyāga	√tyaj				MN 140	dhātuvibhaṅgasuttaṃ	tasmā evaṃ samannāgato bhikkhu iminā paramena cāg'ādhiṭṭhānena samannāgato hoti. eso hi, bhikkhu, paramo ariyo <b>cāgo</b> yad'idaṃ, sabb'ūpadhipaṭinissaggo.										SN 56.11	dhammacakkappavattanasuttaṃ	idaṃ kho pana, bhikkhave, dukkhanirodhaṃ ariyasaccaṃ — yo tassā’y’eva taṇhāya asesavirāganirodho <b>cāgo</b> paṭinissaggo mutti anālayo.	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	17n	cāg	a masc	13	2	159	[sound:cāga.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=cāga 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
gotama	psp	2	masc							family name of the Buddha; lit. of the Gotama clan					gotama + a	gotama					SN 1.71	chetvāsuttaṃ	kiṃsu chetvā sukhaṃ seti, kiṃsu chetvā na socati. kissa’ssu ekadhammassa, vadhaṃ rocesi <b>gotamā</b>”ti. 				SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	ye suppayuttā manasā daḷhena,  nikkāmino <b>gotama</b>-sāsanamhi. <br/>te patti-pattā amataṃ vigayha,  laddhā mudhā nibbutiṃ bhuñjamānā.	Ratana-sutta		Protective Recitations	AN 10.29	paṭhamakosalasuttaṃ	evaṃvādiṃ kho maṃ, bhikkhave, evam'akkhāyiṃ eke samaṇabrāhmaṇā asatā tucchā musā abhūtena abbhācikkhanti, samaṇo <b>gotamo</b> na kāmānaṃ pariññaṃ paññāpeti				52n	gotam	a masc	13	2	2818	[sound:gotama.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=gotama&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
samaṇa 1	psp	2	masc							ascetic; renunciant; holy man; monk; recluse; lit. who makes an effort; calm one			√sam 3 ya (to exert, strive)		√sam + aṇa	śramaṇa	√śram			taken as √sam 3 ya (to calm)	SN 22.79	khajjanīyasuttaṃ	ye hi keci <b>samaṇā</b> vā brāhmaṇā vā anekavihitaṃ pubbenivāsaṃ anussaramānā anussaranti sabb’ete pañc’upādānakkhandhe anussaranti etesaṃ vā aññataraṃ.				SN 56.11	dhammacakkappavattanasuttaṃ	n’eva tāv’āhaṃ, bhikkhave, sadevake loke samārake sabrahmake sa-<b>ssamaṇa</b>-brāhmaṇiyā pajāya sadevamanussāya ‘anuttaraṃ sammāsambodhiṃ abhisambuddho’ti paccaññāsiṃ	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	AN 10.29	paṭhamakosalasuttaṃ	evaṃvādiṃ kho maṃ, bhikkhave, evam'akkhāyiṃ eke samaṇabrāhmaṇā asatā tucchā musā abhūtena abbhācikkhanti, <b>samaṇo</b> gotamo na kāmānaṃ pariññaṃ paññāpeti				17n	samaṇ	a masc	13	2	2218	[sound:samaṇa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=samaṇa 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nirodha	ssp	2	masc		nirundhati					ending; termination; cessation; finishing			√rudh 2 ṃa (to obstruct)		ni + √rudh > rodh + *a	nirodha	√rudh			(MW) locking up	MN 118	ānāpānassatisuttaṃ	‘<b>nirodh’</b>ānupassī assasissāmī’ti sikkhati, ‘<b>nirodh’</b>ānupassī passasissāmī’ti sikkhati	Ānāpānassati	Mindfulness of Breathing	Teachings	DN 22.18	mahāsatipaṭṭhānasuttaṃ	yaṃ kho bhikkhave dukkhe ñāṇaṃ, dukkha-samudaye ñāṇaṃ, dukkha-<b>nirodhe</b> ñāṇaṃ, dukkha-<b>nirodha</b>-gāminiyā paṭipadāya ñāṇaṃ, ayaṃ vuccati bhikkhave sammādiṭṭhi.   	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	SN 22.57	sattaṭṭhānasuttaṃ	evaṃ rūpassa nissaraṇaṃ abhiññāya rūpassa nibbidāya virāgāya <b>nirodhāya</b> paṭipannā, te suppaṭipannā.				21n	nirodh	a masc	13	2	604	[sound:nirodha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nirodha&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
virāga 1	ssp	2	masc		virajjati				+gen	fading of desire (for); dispassion (towards); detachment (from); indifference (to)			√raj 3 ya (to be attached, desire)		vi + √raj > rag + *a	virāga	√rañj				AN 8.53	saṃkhittasuttaṃ	ime dhammā <b>virāgāya</b> saṃvattanti, no sarāgāya; visaṃyogāya saṃvattanti, no saṃyogāya	Saṅkhitta-dhamma	The Dhamma in Brief	Teachings	SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	khayaṃ <b>virāgaṃ</b> amataṃ paṇītaṃ,  <br/>yad'ajjhagā sakya-munī samāhito. <br/>na tena dhammena sam’atthi kiñci,	Ratana-sutta		Protective Recitations	SN 22.57	sattaṭṭhānasuttaṃ	evaṃ rūpassa nissaraṇaṃ abhiññāya rūpassa nibbidāya <b>virāgāya</b> nirodhāya paṭipannā, te suppaṭipannā.				52n	virāg	a masc	13	2	449	[sound:virāga.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=virāga 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
māra	pss	2	masc	agent	mārati					death; Death personified; the Evil One; Māra			√mar 1 a (to die)		√mar + *a	māra	√mṛ			(BDN): 'fivefold Māra' (pañca-māra): 1. as a deity (devaputta-māra), 2. the defilements (kilesa-māra), 3. the aggregates (khandha-māra), 4. the karma-formations (kamma-māra), and 5. Māra as death (maccu-māra).	SN 5.10	vajirāsuttaṃ	kiṃ nu satto’ti paccesi, <b>māra</b> diṭṭhigataṃ nu te. <br/>suddha-saṅkhāra-puñjo’yaṃ, na'y'idha satt’upalabbhati.				Trad		brahma-<b>mārā</b> ca indā ca loka-pālā ca devatā, yamo, mittā manussā ca majjhattā verikā’pi ca, sabbe sattā sukhī hontu.	Uddissan'ādhiṭṭhānā	Sharing and Aspirations	Sharing of Merits	SN 56.11	dhammacakkappavattanasuttaṃ	etaṃ bhagavatā bārāṇasiyaṃ isipatane migadāye anuttaraṃ dhammacakkaṃ pavattitaṃ appaṭivattiyaṃ samaṇena vā brāhmaṇena vā devena vā <b>mārena</b> vā brahmunā vā kenaci vā lokasmin”ti.	Dhammacakkappavattana-sutta	The Discourse on  Setting in Motion The Wheel of Dhamma	Cardinal Suttas	68n	mār	a masc	13	2	502	[sound:māra.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=māra&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
brāhmaṇa 1	pss	2	masc		brahma					Brahman; priest; man of the Brahman caste			√brah 1 a (to increase)		√brah + *ma + na	brāhmaṇa	√bṛh √bṛṃh				MN 18	madhupiṇḍikasuttaṃ	yathā ca pana kāmehi visaṃyuttaṃ viharantaṃ taṃ <b>brāhmaṇaṃ</b> akathaṃkathiṃ chinna-kukkuccaṃ bhav’ābhave vītataṇhaṃ saññā n’ānusenti				SN 56.11	dhammacakkappavattanasuttaṃ	n’eva tāv’āhaṃ, bhikkhave, sadevake loke samārake sabrahmake sassamaṇa-<b>brāhmaṇiyā</b> pajāya sadevamanussāya ‘anuttaraṃ sammāsambodhiṃ abhisambuddho’ti paccaññāsiṃ	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	SN 56.11	dhammacakkappavattanasuttaṃ	etaṃ bhagavatā bārāṇasiyaṃ isipatane migadāye anuttaraṃ dhammacakkaṃ pavattitaṃ appaṭivattiyaṃ samaṇena vā <b>brāhmaṇena</b> vā devena vā mārena vā brahmunā vā kenaci vā lokasmin”ti.	Dhammacakkappavattana-sutta	The Discourse on  Setting in Motion The Wheel of Dhamma	Cardinal Suttas	17n	brāhmaṇ	a masc	13	2	4151	[sound:brāhmaṇa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=brāhmaṇa 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
gacchati 1	psp	2	pr					trans	+acc	goes; walks; moves; wanders around			√gam 1 a (to go)	√gam + a > gaccha	gaccha + ti	gacchati	√gam				MN 10.4	mahāsatipaṭṭhānasuttaṃ	“puna caparaṃ bhikkhu gacchanto vā ‘<b>gacchāmī</b>’ti pajānāti, ṭhito vā ‘ṭhito’mhī’ti pajānāti, nisinno vā ‘nisinno’mhī’ti pajānāti, 				SNP 16	maṅgalasuttaṃ<br/>cūḷavaggo 4	etādisāni katvāna, sabbattha’m’aparājitā.<br/>sabbattha sotthiṃ <b>gacchanti</b>, taṃ tesaṃ maṅgalam’uttaman”ti. 	Maṅgala-sutta	The Highest Blessings	Protective Recitations	MN 4	bhayabheravasuttaṃ	es'āhaṃ bhavantaṃ gotamaṃ saraṇaṃ <b>gacchāmi</b> dhammañ'ca bhikkhusaṅghañ'ca.				51n	gacch	ati pr	13	3	2118	[sound:gacchati.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=gacchati 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
khandha 3	sss	2	masc							aggregate; combination; conglomeration			√khand 1 a (to jump up, pile up)		√khand + a	skandha	√skand				MN 51	kandarakasuttaṃ	so iminā ariyena sīla-<b>kkhandhena</b> samannāgato ajjhattaṃ anavajjasukhaṃ paṭisaṃvedeti	Anupubba-sikkhā	The Gradual Training	Teachings	MJG		catur’āsīti-sahassa-dhamma-<b>kkhandh</b>’ānubhāvena piṭakattay’ānubhavena jina-sāvak’ānubhāvena	Culla-maṅgala-cakka-vāḷa		Thanksgiving Recitations	SN 12.2	vibhaṅgasuttaṃ	cuti cavanatā bhedo antaradhānaṃ maccu maraṇaṃ kālakiriyā <b>khandhānaṃ</b> bhedo kaḷevarassa nikkhepo jīvit’indriyass'upacchedo, idaṃ vuccati maraṇaṃ.	Paṭicca-samuppāda	Dependent Origination	Teachings	18n	khandh	a masc	13	2	132	[sound:khandha.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=khandha 3&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
brāhmaṇa 2	ps	2	masc		brahma					arahant; saint; holy man; sage			√brah 1 a (to increase)		√brah + *ma + na	brāhmaṇa	√bṛh √bṛṃh				MN 39	mahāassapurasuttaṃ	kathañ’ca bhikkhu <b>brāhmaṇo</b> hoti? bāhit’āssa honti pāpakā akusalā dhammā, saṃkilesikā, ponobbhavikā, sadarā, dukkhavipākā, āyatiṃ, jātijarāmaraṇiyā.										SN 2.8	tāyanasuttaṃ	chinda sotaṃ parakkamma, kāme panūda <b>brāhmaṇa</b>. <br/>nappahāya munī kāme, n’ekattam’upapajjati.	Tāyana-gāthā	On Protection	Verses	14n	brāhmaṇ	a masc	13	2	4151	[sound:brāhmaṇa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=brāhmaṇa 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
vūpasama 1	sp	2	masc		vūpasammati					calming (of); subsiding (of); settling (of); peace (of)			√sam 3 ya (to be calm)		vi + upa + √sam + a	vyupaśama	√śam										DN 16.37	mahāparinibbānasuttaṃ	aniccā vata saṅkhārā, uppāda-vaya-dhammino, uppajjitvā nirujjhanti, tesaṃ <b>vūpasamo</b> sukho	Anicc’ānussati	Recollection of Impermanence	Reflections	AN 4.173	mahākoṭṭhikasuttaṃ	channaṃ phass’āyatanānaṃ asesa-virāga-nirodhā papañca-nirodho papañca-<b>vūpasamo</b>”ti.				36n	vūpasam	a masc	13	2	206	[sound:vūpasama.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vūpasama 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
nāmarūpa	sss	2	nt	comp						entire field of experience available to consciousness; mental and physical activities that are experienced by consciousness; lit. name and form					nāma + rūpa	nāmarūpa					SN 12.2	vibhaṅgasuttaṃ	avijjā-paccayā saṅkhārā; saṅkhāra-paccayā viññāṇaṃ; viññāṇa-paccayā <b>nāmarūpaṃ</b>; <b>nāmarūpa</b>-paccayā saḷ'āyatanaṃ; saḷ'āyatana-paccayā phasso; phassa-paccayā vedanā	Paṭicca-samuppāda	Dependent Origination	Teachings	SN 12.2	vibhaṅgasuttaṃ	katamañ'ca, bhikkhave, <b>nāmarūpaṃ</b>? vedanā, saññā, cetanā, phasso, manasikāro — idaṃ vuccati nāmaṃ. cattāro ca mahābhūtā, catunnañ’ca mahābhūtānaṃ upādāya-rūpaṃ. idaṃ vuccati rūpaṃ.	Paṭicca-samuppāda	Dependent Origination	Teachings	SN 12.2	vibhaṅgasuttaṃ	avijjāya tv'eva asesa-virāga-nirodhā, saṅkhāra-nirodho, saṅkhāra-nirodhā, viññāṇa-nirodho, viññāṇa-nirodhā, <b>nāmarūpa</b>-nirodho, nāma-rūpa-nirodhā,	Paṭicca-samuppāda	Dependent Origination	Teachings	23n	nāmarūp	a nt	13			[sound:nāmarūpa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nāmarūpa&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
viññāṇa	sss	2	nt	act	vijānāti					awareness; consciousness; fifth of the five aggregates; lit. knowing			√ñā 5 nā (to know)		vi + √ñā + aṇa	vijñāna	√jñā				SN 12.2	vibhaṅgasuttaṃ	avijjā-paccayā saṅkhārā; saṅkhāra-paccayā <b>viññāṇaṃ</b>; <b>viññāṇa</b>-paccayā nāmarūpaṃ; nāmarūpa-paccayā saḷ'āyatanaṃ; saḷ'āyatana-paccayā phasso; phassa-paccayā vedanā	Paṭicca-samuppāda	Dependent Origination	Teachings	DN 22.15	mahāsatipaṭṭhānasuttaṃ	seyyath’īdaṃ rūp’ūpādānakkhandho vedan’ūpādānakkhandho saññ’ūpādānakkhandho saṅkhār’ūpādānakkhandho <b>viññāṇ</b>’ūpādānakkhandho	Ratanattaya-paṇāma	Salutation to the Triple Gem	Homage to the Triple Gem	SN 12.2	vibhaṅgasuttaṃ	avijjāya tv'eva asesa-virāga-nirodhā, saṅkhāra-nirodho, saṅkhāra-nirodhā, <b>viññāṇa</b>-nirodho, <b>viññāṇa</b>-nirodhā, nāma-rūpa-nirodho, nāma-rūpa-nirodhā	Paṭicca-samuppāda	Dependent Origination	Teachings	05n	viññāṇ	a nt	13	9	1418	[sound:viññāṇa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=viññāṇa&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
saṅkhāra 1	pss	2	masc		saṅkharoti					intention; volitional formation; karmic activity; lit. making together			√kar 7 o (to do, make)		saṃ + √kar + *a	saṃskāra	√kṛ				SN 56.42	papātasuttaṃ	te jātisaṃvattanikesu saṅkhāresu abhiramanti, jarāsaṃvattanikesu <b>saṅkhāresu</b> abhiramanti, maraṇasaṃvattanikesu <b>saṅkhāresu</b> abhiramanti				SN 12.2	vibhaṅgasuttaṃ	avijjā-paccayā <b>saṅkhārā</b>; <b>saṅkhāra</b>-paccayā viññāṇaṃ; viññāṇa-paccayā nāmarūpaṃ	Paṭicca-samuppāda	Dependent Origination	Teachings	SN 12.2	vibhaṅgasuttaṃ	avijjāya tv'eva asesa-virāga-nirodhā, <b>saṅkhāra</b>-nirodho, <b>saṅkhāra</b>-nirodhā, viññāṇa-nirodho, viññāṇa-nirodhā, nāma-rūpa-nirodho, nāma-rūpa-nirodhā,	Paṭicca-samuppāda	Dependent Origination	Teachings	23n	saṅkhār	a masc	13	2	1013	[sound:saṅkhāra.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saṅkhāra 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
virāga 2	ss	2	masc		virajjati				+gen	waning; fading away; lit. discolouring			√raj 1 a (to color)		vi + √raj > rag + *a	virāga	√rañj				SN 56.11	dhammacakkappavattanasuttaṃ	idaṃ kho pana, bhikkhave, dukkhanirodhaṃ ariyasaccaṃ — yo tassā’y’eva taṇhāya asesa-<b>virāga</b>-nirodho cāgo paṭinissaggo mutti anālayo.	Dhamma-cakkappavattana	Setting in Motion the Wheel of Dhamma	Teachings	DN 22.18	mahāsatipaṭṭhānasuttaṃ	pītiyā ca <b>virāgā</b> upekkhako ca viharati, sato ca sampajāno, sukhañ’ca kāyena paṭisaṃvedeti, yaṃ taṃ ariyā ācikkhanti — ‘upekkhako satimā sukhavihārī’ti tatiyaṃ jhānaṃ upasampajja viharati.	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	SN 12.2	vibhaṅgasuttaṃ	avijjāya tv'eva asesa-<b>virāga</b>-nirodhā, saṅkhāra-nirodho, saṅkhāra-nirodhā, viññāṇa-nirodho, viññāṇa-nirodhā, nāma-rūpa-nirodho, nāma-rūpa-nirodhā,	Paṭicca-samuppāda	Dependent Origination	Teachings	21n	virāg	a masc	13	2	449	[sound:virāga.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=virāga 2&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
asesa	ss	2	adj		na sissati	neg				complete; without remainder			√sis 8 *e (to remain, distinguish)		na + √sis > ses + *a	aśeṣa	√śiṣ										SN 56.11	dhammacakkappavattanasuttaṃ	idaṃ kho pana, bhikkhave, dukkhanirodhaṃ ariyasaccaṃ — yo tassā’y’eva taṇhāya <b>asesa</b>-virāganirodho cāgo paṭinissaggo mutti anālayo.	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	SN 12.2	vibhaṅgasuttaṃ	avijjāya tv'eva <b>asesa</b>-virāga-nirodhā, saṅkhāra-nirodho, saṅkhāra-nirodhā, viññāṇa-nirodho, viññāṇa-nirodhā, nāma-rūpa-nirodho, nāma-rūpa-nirodhā,	Paṭicca-samuppāda	Dependent Origination	Teachings	17n	ases	a adj	13			[sound:asesa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=asesa&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
tveva 1	ps	2	sandhi	ind + ind						however; but; rather; rather than					tu + eva	tu + eva					SN 12.61	assutavāsuttaṃ	varaṃ, bhikkhave, assutavā puthujjano imaṃ cātumahābhūtikaṃ kāyaṃ attato upagaccheyya, na <b>tv’eva</b> cittaṃ.										SN 12.1	paṭiccasamuppādasuttaṃ	avijjāya <b>tv’eva</b> asesa-virāga-nirodhā saṅkhāra-nirodho, saṅkhāra-nirodhā viññāṇa-nirodho	Vipassanā-bhūmi-pāṭho		Funeral Chants	64n	!	tu eva	13			[sound:tveva.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tveva 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
sahāya	ppp	2	masc							friend; companion; fellow traveller			√i 1 a (to come, go)		saha + √i > ay + *a	sahāya	√i				SNP 3	khaggavisāṇasuttaṃ <br/>uragavaggo	pāpaṃ <b>sahāyaṃ</b> parivajjayetha, anatthadassiṃ visame niviṭṭhaṃ.<br/>sayaṃ na seve pasutaṃ pamattaṃ, eko care khagga-visāṇa-kappo. 				DHP 329	nāgavaggo	no ce labhetha nipakaṃ <b>sahāyaṃ</b>, saddhiṃcaraṃ sādhuvihāri-dhīraṃ, <br/>rājā’va raṭṭhaṃ vijitaṃ pahāya, eko care mātaṅg’araññe’va nāgo.				DHP 331	nāgavaggo	atthamhi jātamhi sukhā <b>sahāyā</b>, tuṭṭhī sukhā yā itarītarena,<br/>puññaṃ sukhaṃ jīvitasaṅkhayamhi, sabbassa dukkhassa sukhaṃ pahānaṃ.					sahāy	a masc	13	2	115	[sound:sahāya.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sahāya&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
mūla 1	pss	2	nt							(of a tree) root; base; foot			√mūl 1 a (to support)		√mūl + a	mūra, mūla	√mūl				DHP 338	taṇhāvaggo	yathā’pi <b>mūle</b> anupaddave daḷhe, chinno’pi rukkho punar’eva rūhati, <br/>evam’pi taṇhā-anusaye anūhate, nibbattatī dukkham’idaṃ punappunaṃ.				MN 118	ānāpānassatisuttaṃ	idha, bhikkhave, bhikkhu araññagato vā rukkha-<b>mūla</b>-gato vā suññ'āgāra-gato vā nisīdati, pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.	Ānāpānassati	Mindfulness of Breathing	Teachings	TH 257	pārāpariyattheragāthā	araññe rukkha-<b>mūlesu</b>, kandarāsu guhāsu ca.<br/>vivekam’anubrūhantā, vihaṃsu tap’parāyanā	Pārāpariya-thera-gāthā	From the Elder Pārāpariya	Verses	22n	mūl	a nt	13	9	173	[sound:mūla.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=mūla 1&entry.644913945=Anki Deck Vocab Beginner Pāli Course"">Fix it here</a>."
