id	pali_1	Fin	sbs_class_anki	sbs_category	pos	grammar	derived_from	neg	verb	trans	plus_case	meaning_1	ru_meaning	sbs_meaning	root_pali	root_base	construction	phonetic	derivative	suffix	compound_type	compound_construction	sanskrit	root_sk	variant	commentary	notes	sbs_notes	ru_notes	source_1	sutta_1	example_1	sbs_chant_pali_1	sbs_chant_eng_1	sbs_chapter_1	source_2	sutta_2	example_2	sbs_chant_pali_2	sbs_chant_eng_2	sbs_chapter_2	sbs_source_3	sbs_sutta_3	sbs_example_3	sbs_chant_pali_3	sbs_chant_eng_3	sbs_chapter_3	sbs_source_4	sbs_sutta_4	sbs_example_4	sbs_chant_pali_4	sbs_chant_eng_4	sbs_chapter_4	sbs_source_5	sbs_sutta_5	sbs_example_5	sbs_chant_pali_5	sbs_chant_eng_5	sbs_chapter_5	sbs_index	stem	pattern	test	sbs_class	count	sbs_audio	move	Feedback
4604	āmantesi	ss	4		aor		āmanteti			trans	+acc	addressed; said (to); advised			√mant 8 *e (to counsel, invite)	√mant + e > mante	ā + mante + si						āmantr	√mantr						UD 45	uposathasuttaṃ	atha kho bhagavā bhikkhū <b>āmantesi</b>, na dān'āhaṃ, bhikkhave, ito paraṃ uposathaṃ karissāmi, pātimokkhaṃ uddisissāmi				MN 40	cūḷāssapurasuttaṃ	tatra kho bhagavā bhikkhū <b>āmantesi</b>, bhikkhavo'ti. bhadante'ti te bhikkhū bhagavato paccassosuṃ. bhagavā etadavoca	Anatta-lakkhaṇa-sutta	The Discourse on the Characteristic of Not-Self	Cardinal Suttas	SN 35.28	ādittasuttaṃ	evaṃ me sutaṃ ekaṃ samayaṃ bhagavā gayāyaṃ viharati gayāsīse saddhiṃ bhikkhusahassena. tatra kho bhagavā bhikkhū <b>āmantesi</b>	Āditta-pariyāya-sutta	The Fire Sermon	Cardinal Suttas													38n	āmant	esi aor	73	4	747	[sound:āmantesi.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āmantesi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
68526	visuddhi 1.1	ps	4		fem	abstr	visujjhati					purity (of); purification (of); holiness			√sudh 3 ya (to be pure)		vi + √sudh + ti	dht > ddh	kita	ti			viśuddha	√śudh		(ANa) <b>sattānaṃ visuddhiyā</b>'ti sattānaṃ visuddhiṃ pāpan'atthāya.				DHP 274	maggavaggo	es'eva maggo n'atth'añño,<br/>dassanassa <b>visuddhiyā</b>,<br/>etañ'hi tumhe paṭipajjatha,<br/>mārass'etaṃ pamohanaṃ.				DHP 277	maggavaggo	sabbe saṅkhārā aniccā'ti,<br/>yadā paññāya passati,<br/>atha nibbindati dukkhe,<br/>esa maggo <b>visuddhiyā</b>.	Ti-lakkhaṇā	The Three Characteristics	Verses	MN 10.2	mahāsatipaṭṭhānasuttaṃ	ek'āyano ayaṃ maggo sattānaṃ <b>visuddhiyā</b>, sokaparidevānaṃ samatikkamāya, dukkhadomanassānaṃ atthaṅ'gamāya, ñāyassa adhigamāya, nibbānassa sacchikiriyāya, yad'idaṃ cattāro satipaṭṭhānā.																10n	visuddh	i fem	73	8	80	[sound:visuddhi.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=visuddhi 1.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
18647	dhaja 1	ps	4		masc		√dhaj					flag; banner; lit. flapping			√dhaj 1 a (to move, flap)		√dhaj + a		kita	a			dhvaja	√dhvaj		(SNa) <b>dhajo rathassā</b>'ti mahantasmiṃ hi saṅgāmasīse dūrato'va dhajaṃ disvā, asukarañño nāma ayaṃ ratho'ti ratho pākaṭo hoti.				AN 4.48	visākhasuttaṃ	bhāsaye jotaye dhammaṃ,<br/>paggaṇhe isinaṃ <b>dhajaṃ</b>,<br/>subhāsita<b>dhajā</b> isayo,<br/>dhammo hi isinaṃ <b>dhajo</b>'ti.				SN 1.72	rathasuttaṃ	<b>dhajo</b> rathassa paññāṇaṃ,<br/>dhūmo paññāṇam'aggino,<br/>rājā raṭṭhassa paññāṇaṃ,<br/>bhattā paññāṇam'itthiyā'ti.				Thai		dhammo <b>dhajo</b> yo viya tassa satthu dassesi lokassa visuddhimaggaṃ, niyyāniko dhammadharassa dhārī sāt'āvaho santikaro suciṇṇo	Nama-kāra-siddhi-gāthā		Protective Recitations													49n	dhaj	a masc	73		13	[sound:dhaja.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dhaja 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
10411	āsiṃ	pp	4		aor	1st sg	āsi			intrans	+nom	I was			√as 1 a (to be)		a + √as + iṃ						āsam	√as						SN 1.50	ghaṭīkārasuttaṃ	kumbhakāro pure <b>āsiṃ</b>,<br/>vekaḷiṅge ghaṭīkaro,<br/>mātāpettibharo āsiṃ,<br/>kassapassa upāsako.				APA 421	patth'odanadāyaka therāpadānaṃ	vanacārī pure <b>āsiṃ</b>,<br/>satataṃ vanakammiko,<br/>patth'odanaṃ gahetvāna,<br/>kamm'antaṃ agamās'ahaṃ.				MN 86	aṅgulimālasuttaṃ	coro ahaṃ pure <b>āsiṃ</b>, aṅgulimālo'ti vissuto.<br/>vuyhamāno mah'oghena, buddhaṃ saraṇam'āgamaṃ.				AN 5.23	upakkilesasuttaṃ	amutra-<b>asiṃ</b> evaṃnāmo evaṃgotto evaṃvaṇṇo evam'āhāro evaṃsukhadukkhappaṭisaṃvedī evam'āyupariyanto, so tato cuto amutra udapādiṃ											!*	āsi aor irreg	73	4	107	[sound:āsiṃ.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āsiṃ&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
47779	pure 2	p	4		ind	adv						formerly; previously; in the past											puraḥ							APA 523	tiṇamuṭṭhidāyaka therāpadānaṃ	migaluddo <b>pure</b> āsiṃ,<br/>araññe kānane ahaṃ,<br/>disvāna taṃ devadevaṃ,<br/>tiṇamuṭṭhiṃ adās'ahaṃ.				SNP 40	guhaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 2	icchānidānā bhavasātabaddhā,<br/>te duppamuñcā na hi aññamokkhā,<br/>pacchā <b>pure</b> v'āpi apekkhamānā,<br/>ime'va kāme purime'va jappaṃ.				MN 86	aṅgulimālasuttaṃ	coro ahaṃ <b>pure</b> āsiṃ, aṅgulimālo'ti vissuto.<br/>vuyhamāno mah'oghena, buddhaṃ saraṇam'āgamaṃ.																	-		73	6	237	[sound:pure.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pure 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
56678	sota 1.1	ps	4		masc		savati					stream; river; current			√su 1 a (to flow)		√su > so + *ta	u > o	kita	*ta			srotas	√sru		(SNa) <b>sotan</b>'ti taṇhāsotaṃ.				AN 5.51	āvaraṇasuttaṃ	evañ'hi so, bhikkhave, majjhe nadiyā <b>soto</b> vikkhitto visaṭo byādiṇṇo n'eva dūraṅ'gamo assa na sīghasoto na hārahārī .				SNP 56	ajita māṇava pucchā<br/>pārāyanavaggo 1	savanti sabbadhi <b>sotā</b>,<br/><b>sotānaṃ</b> kiṃ nivāraṇaṃ,<br/><b>sotānaṃ</b> saṃvaraṃ brūhi,<br/>kena <b>sotā</b> pidhiyyare.				SN 2.8	tāyanasuttaṃ	chinda <b>sotaṃ</b> parakkamma, kāme panūda brāhmaṇa. <br/>nappahāya munī kāme, n'ekattam'upapajjati.	Tāyana-gāthā	On Protection	Verses	SN 25.1	cakkhusuttaṃ	abhabbo'va tāva kālaṃ kātuṃ yāva na <b>sot'</b>āpattiphalaṃ sacchikaroti.										14n	sot	a masc	73	2	349	[sound:sota.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sota 1.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
24455	hontu	sss	4		imp	3rd pl	hotu			intrans	+nom	may they be!; they must be!			√hū 1 a (to be)	√hū + a > ho	ho + ntu	ū > o					bhavantu	√bhū						AN 10.176	cundasuttaṃ	abyāpannacitto hoti appaduṭṭhamanasaṅkappo ime sattā averā <b>hontu</b> abyāpajjā anīghā sukhī attānaṃ pariharantū'ti				SN 22.59	anattalakkhaṇasuttaṃ	saṅkhārā ca h'idaṃ, bhikkhave, attā abhavissaṃsu, na'y'idaṃ saṅkhārā ābādhāya saṃvatteyyuṃ, labbhetha ca saṅkhāresu, evaṃ me saṅkhārā <b>hontu</b>, evaṃ me saṅkhārā mā ahesun'ti.	Anatta-lakkhaṇa-sutta	The Discourse on the Characteristic of Not-Self	Cardinal Suttas	Trad		brahmamārā ca indā ca lokapālā ca devatā, yamo, mittā manussā ca majjhattā verikā'pi ca, sabbe sattā sukhī <b>hontu</b>.	Uddissan'ādhiṭṭhānā	Sharing and Aspirations	Sharing of Merits													38n	!*	hoti pr	73		34	[sound:hontu.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=hontu&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
24883	isi	pp	4		masc							seer; sage											ṛṣi							TH 262	tālapuṭattheragāthā	kadā nu paññāmayam'uggatejaṃ,<br/>satthaṃ <b>isīnaṃ</b> sahas'ādiyitvā,<br/>māraṃ sasenaṃ sahasā bhañjissaṃ,<br/>sīh'āsane taṃ nu kadā bhavissati.				AN 4.45	rohitassasuttaṃ	bhūtapubb'āhaṃ, bhante, rohitasso nāma <b>isi</b> ahosiṃ bhojaputto iddhimā vehāsaṅ'gamo.				AN 4.48	visākhasuttaṃ	bhāsaye jotaye dhammaṃ, paggaṇhe <b>isinaṃ</b> dhajaṃ,<br/>subhāsitadhajā isayo, dhammo hi <b>isinaṃ</b> dhajo'ti.				TH 257	pārāpariya-thera-gāthā	idaṃ vatvā sālavane, samaṇo bhāvit'indriyo.<br/>brāhmaṇo parinibbāyī, <b>isi</b> khīṇapunabbhavo'ti.											is	i masc	73	4	201	[sound:isi.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=isi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
62891	upapajjati 1	sp	4		pr					trans	+acc	is reborn (in); re-arises (in); lit. goes towards			√pad 3 ya (to go, step)	√pad + ya > pajja	upa + pajja + ti	dy > jj					udpadyate	√pad		(ANa) <b>upapajjatī</b>'ti suddhasīle patiṭṭhito devaloke nibbattati.				DHP 140	daṇḍavaggo	atha v'āssa agārāni,<br/>aggi ḍahati pāvako,<br/>kāyassa bhedā duppañño,<br/>nirayaṃ so-<b>upapajjati</b>.				AN 4.45	rohitassasuttaṃ	yattha nu kho, bhante, na jāyati na jīyati na mīyati na cavati na <b>upapajjati</b>, sakkā nu kho so, bhante, gamanena lokassa anto ñātuṃ vā daṭṭhuṃ vā pāpuṇituṃ vā'ti?				AN 5.37	bhojanasuttaṃ	āyudo balado dhīro, vaṇṇado paṭibhāṇado. sukhassa dātā medhāvī, sukhaṃ so adhigacchati. āyuṃ datvā balaṃ vaṇṇaṃ, sukhañ'ca paṭibhānakaṃ, dīgh'āyu yasavā hoti, yattha yatth'<b>ūpapajjatī</b>'ti.	Bhojana-dānānumodanā		Thanksgiving Recitations	AN 3.66	kesamuttisuttaṃ	sace kho pana atthi paro loko, atthi sukatadukkaṭānaṃ kammānaṃ phalaṃ vipāko, ath'āhaṃ kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ <b>upapajjissāmī</b>'ti										42n	upapajj	ati pr	73	4	922	[sound:upapajjati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upapajjati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
31922	magga 2	ss	4		masc		√magg					way; means; method			√magg 8 *e (to seek, search)		√magg + a		kita	a			mārga	√mārg						MN 64	mahāmālukyasuttaṃ	katamo c'ānanda <b>maggo</b> katamā paṭipadā pañcannaṃ orambhāgiyānaṃ saṃyojanānaṃ pahānāya				DHP 277	maggavaggo	sabbe saṅkhārā aniccā'ti,<br/>yadā paññāya passati,<br/>atha nibbindati dukkhe,<br/>esa <b>maggo</b> visuddhiyā.	Ti-lakkhaṇā	The Three Characteristics	Verses	DN 22.18	mahāsatipaṭṭhānasuttaṃ	ayam'eva ariyo aṭṭh'aṅgiko <b>maggo</b> seyyath'īdaṃ sammādiṭṭhi sammāsaṅkappo sammāvācā sammākamm'anto sammāājīvo sammāvāyāmo sammāsati sammāsamādhi.	Ariy'aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings													21n	magg	a masc	73	2	1356	[sound:magga.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=magga 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
54925	sati 1.2	pp	4		fem		sarati					mindfulness; presence; recollection; awareness			√sar 1 a (to remember)		√sar + ti	rt > t	kita	ti			smṛti	√smṛ						SN 46.53	aggisuttaṃ	<b>satiñ</b>'ca khv'āhaṃ, bhikkhave, sabb'atthikaṃ vadāmī'ti.				SNP 56	ajita māṇava pucchā<br/>pārāyanavaggo 1	yāni sotāni lokasmiṃ,<br/><b>sati</b> tesaṃ nivāraṇaṃ,<br/>sotānaṃ saṃvaraṃ brūmi,<br/>paññāy'ete pidhiyyare.				MN 10	mahāsatipaṭṭhānasuttaṃ	atthi kāyo'ti vā pana'ssa <b>sati</b> paccupaṭṭhitā hoti.																	sat	i fem	73	8	1173	[sound:sati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sati 1.2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42432	paribbājaka	ppp	4		masc	agent	paribbajati					homeless spiritual seeker; wandering ascetic; lit. who goes around			√vaj 1 a (to go on)		pari + √vaj > baj > bāj + *aka	v > b	kita	*aka			parivrājaka	√vraj		(VIN 2.5.5.1) <b>paribbājako</b> nāma bhikkhuñ'ca sāmaṇerañ'ca ṭhapetvā yo koci paribbājakasamāpanno.				MN 13	mahā dukkhakkhandhasuttaṃ	atha kho tesaṃ bhikkhūnaṃ etadahosi, atippago kho tāva sāvatthiyaṃ piṇḍāya carituṃ, yaṃ nūna mayaṃ yena aññatitthiyānaṃ <b>paribbājakānaṃ</b> ārāmo ten'upasaṅkameyyāmā'ti				AN 10.58	mūlakasuttaṃ	sace, bhikkhave, aññatitthiyā <b>paribbājakā</b> evaṃ puccheyyuṃ, kiṃmūlakā, āvuso, sabbe dhammā, kiṃsambhavā sabbe dhammā, kiṃsamudayā sabbe dhammā, kiṃsamosaraṇā sabbe dhammā				SN 46.53	aggisuttaṃ	atha kho te bhikkhū yena aññatitthiyānaṃ paribbājakānaṃ ārāmo ten'upasaṅkamiṃsu, upasaṅkamitvā tehi aññatitthiyehi <b>paribbājakehi</b> saddhiṃ sammodiṃsu.				VIN PAT PC 41	acelaka sikkhāpada	yo pana bhikkhu acelakassa vā <b>paribbājakassa</b> vā paribbājikāya vā sahatthā khādanīyaṃ vā bhojanīyaṃ vā dadeyya, pācittiyaṃ.											paribbājak	a masc	73	2	704	[sound:paribbājaka.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paribbājaka&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
63085	upasaṅkami	sp	4	e	aor		upasaṅkamati			trans	+acc	approached; drew near; went (to); lit. went near			√kam 1 a (to go)		upa + saṃ + √kam + i	ṃ > ṅ					upasaṃkram	√kram	upasaṃkami					SN 47.10	bhikkhunupassayasuttaṃ	atha kho āyasmā ānando pubb'aṇhasamayaṃ nivāsetvā pattacīvaram'ādāya yena aññataro bhikkhun'upassayo tena-<b>upasaṅkami</b>				UD 70	utenasuttaṃ	kosambiyaṃ piṇḍāya caritvā pacchābhattaṃ piṇḍapātapaṭikkantā yena bhagavā tena-<b>upasaṅkamiṃsu</b>, upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ nisīdiṃsu.				SNP 16	maṅgalasuttaṃ<br/>cūḷavaggo 4	atha kho aññatarā devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ jetavanaṃ obhāsetvā yena bhagavā tena-<b>upasaṅkami</b>	Maṅgala-sutta	The Highest Blessings	Protective Recitations													51n	upasaṅkam	i aor	73	4	1846	[sound:upasaṅkami.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upasaṅkami&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
12911	āyasmā	ppp	4		masc	nom sg	āyasmant					venerable; lit. having age quality			√i 1 a (to come, go)		ā + √i > ay + *as + mant + ā<br/>āyas + mā	i > ay					āyuṣmat	√i						AN 10.44	kusinārasuttaṃ	no ce, bhikkhave, bhikkhu parisuddhakāyasamācāro hoti parisuddhena kāyasamācārena samannāgato acchiddena appaṭimaṃsena, tassa bhavanti vattāro, iṅgha tāva <b>āyasmā</b> kāyikaṃ sikkhassū'ti, iti'ssa bhavanti vattāro				SN 12.31	bhūtasuttaṃ	imassa nu kho, sāriputta, saṃkhittena bhāsitassa kathaṃ vitthārena attho daṭṭhabbo'ti? evaṃ vutte, <b>āyasmā</b> sāriputto tuṇhī ahosi.				SN 21.9	tissasuttaṃ	atha kho <b>āyasmā</b> tisso bhagavato pitucchāputto yena bhagavā ten'upasaṅkami, upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ nisīdi				MN 82	raṭṭhapālasuttaṃ	atha kho <b>āyasmā</b> raṭṭhapālo sakapitu nivesane n'eva dānaṃ alattha na paccakkhānaṃ, añña'd'atthu akkosam'eva alattha											!āyasm	ant masc	73			[sound:āyasmā.mp3]	ch	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āyasmā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
60725	tuṇhī 3	sp	4	e	ind	adv	tuṇhī					silent; quiet											tūṣṇīṃ							VIN PAT NID	nidānuddeso	yassa siyā āpatti, so āvikareyya, asantiyā āpattiyā tuṇhī bhavitabbaṃ, <b>tuṇhī</b>bhāvena kho pan'āyasmante parisuddhā'ti vedissāmi.				UD 45	uposathasuttaṃ	evaṃ vutte, bhagavā <b>tuṇhī</b> ahosi				MN 107	gaṇakamoggallānasuttaṃ	asite pīte khāyite sāyite sampajānakārī, uccārapassāvakamme sampajānakārī, gate ṭhite nisinne sutte jāgarite bhāsite <b>tuṇhī</b>bhāve sampajānakārī	Anupubba-sikkhā	The Gradual Training	Teachings	MN 39	mahāassapurasuttaṃ	tatra'pi evaṃ aṭṭhāsiṃ evaṃ nisīdiṃ evaṃ abhāsiṃ evaṃ <b>tuṇhī</b> ahosiṃ										18n	-		73			[sound:tuṇhī.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tuṇhī 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
10387	āsi 1.1	ps	4		aor		atthi			intrans	+nom	was			√as 1 a (to be)		a + √as + i						āsa	√as						SNP 32	sabhiyasuttaṃ	yā me kaṅkhā pure <b>āsi</b>,<br/>taṃ me byākāsi cakkhumā,<br/>addhā munī'si sambuddho,<br/>n'atthi nīvaraṇā tava.				MN 39	mahāassapurasuttaṃ	ahaṃ kho pubbe ābādhiko ahosiṃ dukkhito bāḷhagilāno, bhattañ'ca me nacchādesi, na ca me <b>āsi</b> kāye balamattā				TH 257	pārāpariyattheragāthā	aññathā lokanāthamhi, tiṭṭhante puris'uttame.<br/>iriyaṃ <b>āsi</b> bhikkhūnaṃ, aññathā dāni dissati.	Pārāpariya-thera-gāthā	From the Elder Pārāpariya	Verses													13n	*	āsi aor irreg	73	4	218	[sound:āsi.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āsi 1.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
27561	kappati	nnp	4		pr				impers	intrans	+dat	it is suitable (for); it is proper (for); it is fitting (for); it is allowable			√kapp 1 a (to be fit, be suitable)	√kapp + a > kappa	kappa + ti						kalpate	√kḷp						SN 42.10	maṇicūḷakasuttaṃ	<b>kappati</b> samaṇānaṃ sakyaputtiyānaṃ jātarūparajataṃ, sādiyanti samaṇā sakyaputtiyā jātarūparajataṃ, paṭiggaṇhanti samaṇā sakyaputtiyā jātarūparajatan'ti!				VIN 1.4.3.3	bhesajjasikkhāpadaṃ	sappi nāma gosappi vā ajikāsappi vā mahiṃsasappi vā yesaṃ maṃsaṃ <b>kappati</b> tesaṃ sappi.				DN 16.39	mahāparinibbānasuttaṃ	alaṃ, āvuso, mā socittha, mā paridevittha, sumuttā mayaṃ tena mahāsamaṇena. upaddutā ca homa, idaṃ vo <b>kappati</b>, idaṃ vo na <b>kappatī</b>'ti.																	kapp	ati pr	73	3	100	[sound:kappati.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kappati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
62409	upadduta	nnp	4		pp		upaddaveti				+instr	afflicted (by); troubled (by); persecuted (by); oppressed (by); tyrannized (by)			√du 1 a (to burn, torment)		upa + √du + ta		kita	ta			upadruta	√du √dru √drū		(THa) <b>maccujarāy'upaddutan</b>'ti maraṇena c'eva jarāya ca pīḷitaṃ				TH 262	tālapuṭattheragāthā	kadā aniccaṃ vadharoganīḷaṃ,<br/>kāyaṃ imaṃ maccujarāy'<b>upaddutaṃ</b>,<br/>vipassamāno vītabhayo vihassaṃ,<br/>eko vane taṃ nu kadā bhavissati.				TH 262	tālapuṭattheragāthā	nagā samuddā saritā vasun'dharā,<br/>disā catasso vidisā adho divā,<br/>sabbe aniccā tibhavā <b>upaddutā</b>,<br/>kuhiṃ gato citta sukhaṃ ramissasi.				DN 16.39	mahāparinibbānasuttaṃ	alaṃ, āvuso, mā socittha, mā paridevittha, sumuttā mayaṃ tena mahāsamaṇena. <b>upaddutā</b> ca homa, idaṃ vo kappati, idaṃ vo na kappatī'ti.																	upaddut	a pp	73			[sound:upadduta.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upadduta&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
13397	bala 1	sp	4		nt		√bal					strength; power; might			√bal 1 a (to be strong, live)		√bal + a		kita	a			bala	√bal						DHP 109	sahassavaggo	abhivādanasīlissa,<br/>niccaṃ vuḍḍh'āpacāyino,<br/>cattāro dhammā vaḍḍhanti,<br/>āyu vaṇṇo sukhaṃ <b>balaṃ</b>.	Yathā vāri-vahā		Thanksgiving Recitations	MN 65	bhaddālisuttaṃ	etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca lah'uṭṭhānañ'ca <b>balañ</b>'ca phāsuvihārañ'cā'ti.				MN 39	mahāassapurasuttaṃ	ahaṃ kho pubbe ābādhiko ahosiṃ dukkhito bāḷhagilāno, bhattañ'ca me nacchādesi, na ca me āsi kāye <b>bala</b>mattā																40n	bal	a nt	73	9	398	[sound:bala.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bala 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
50136	saka 1	pp	4		adj		sa					one's own; my own					sa + ka		taddhita	ka			svaka							SN 22.100	dutiyagaddulabaddhasuttaṃ	tasmā't'iha, bhikkhave, abhikkhaṇaṃ <b>sakaṃ</b> cittaṃ paccavekkhitabbaṃ, dīgharattam'idaṃ cittaṃ saṃkiliṭṭhaṃ rāgena dosena mohenā'ti. cittasaṃkilesā, bhikkhave, sattā saṃkilissanti. cittavodānā sattā visujjhanti.				SN 35.240	kummopamasuttaṃ	kummo aṅgāni <b>sake</b> kapāle,<br/>samodahaṃ bhikkhu manovitakke,<br/>anissito aññam'aheṭhayāno,<br/>parinibbuto n'ūpavadeyya kañcī'ti.				MN 39	mahāassapurasuttaṃ	ahaṃ kho <b>sakamhā</b> gāmā amuṃ gāmaṃ agacchiṃ				AN 3.36	devadūtasuttaṃ	ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā ābādhikaṃ dukkhitaṃ bāḷhagilānaṃ, <b>sake</b> muttakarīse palipannaṃ semānaṃ, aññehi vuṭṭhāpiyamānaṃ, aññehi saṃvesiyamānan'ti?											sak	a adj	73			[sound:saka.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saka 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
