ID	Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Phonetic Changes	Derivative	Suffix	Compound	Compound Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Source4	Sutta4	Example4	Pali chant 4	English chant 4	Chapter 4	Index	Stem	Pattern	Test	class	count	audio	DPD	Pāli-old	eng-old	move	sync	Feedback
57490	suṇātu	psp	3	imp		suṇāti			trans	+acc	one must listen!; it must hear!			√su 4 ṇā (to hear)	√su + ṇā > suṇā	suṇā + tu						śṛṇotu	√śru				VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	<b>suṇātu</b> me, bhante, saṅgho. yadi saṅghassa pattakallaṃ, ahaṃ āyasmantaṃ (itthannāmaṃ) bhikkhuṃ vinayaṃ puccheyyaṃ.										MN 36	mahāsaccakasuttaṃ	taṃ <b>suṇāhi</b>, sādhukaṃ manasi karohi, bhāsissāmī'ti.				SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	yān'īdha bhūtāni samāgatāni, bhummāni vā yāni va antalikkhe. <br/>sabb'eva bhūtā sumanā bhavantu, atho'pi sakkacca <b>suṇantu</b> bhāsitaṃ.	Ratana-sutta		Protective Recitations	52n	suṇ	āti pr	43	3	400	[sound:suṇātu.mp3]	√	suṇātu	he must hear! may he listen!			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=suṇātu&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42057	pāpuṇāti 1	pp	3	pr					trans	+acc	reaches; arrives (at); comes (to)			√ap 4 uṇā (to reach, attain)	√ap + uṇā > apuṇā	pa + apuṇā + ti						prāpnoti	√āp				DHP 138	daṇḍavaggo	vedanaṃ pharusaṃ jāniṃ, sarīrassa ca bhedanaṃ,<br/>garukaṃ vā'pi ābādhaṃ, cittakkhepañ'ca <b>pāpuṇe</b>.										MN 64	mahāmālukyasuttaṃ	so tattha ṭhito āsavānaṃ khayaṃ <b>pāpuṇāti</b>											pāpuṇ	āti pr	43	3	128	[sound:pāpuṇāti.mp3]	√	pāpuṇāti 1	reaches; arrives (at); attains; experiences			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pāpuṇāti 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
59948	ṭhita 3	psp	3	pp		tiṭṭhati					remained; stayed; was			√ṭhā 1 a (to stand)		√ṭhā + ita		kita	ita			sthita	√sthā				SN 1.15	saṇamānasuttaṃ	<b>ṭhite</b> majjhanhike kāle,<br/>sannisīvesu pakkhisu,<br/>saṇat'eva brah'āraññaṃ,<br/>taṃ bhayaṃ paṭibhāti man'ti.										MN 64	mahāmālukyasuttaṃ	so tattha <b>ṭhito</b> āsavānaṃ khayaṃ pāpuṇāti				PAT PK	dhammayuttika-pubbakicca	te ca kho hatthapāsaṃ avijahitvā ekasīmāyaṃ <b>ṭhitā</b>.	Pubbakicca	Preliminary duty	International Pātimokkha	80n	ṭhit	a adj	43			[sound:ṭhita.mp3]	√	ṭhita 3	remained; stayed; was			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ṭhita 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
44987	paṭilabhati	s	3	pr					trans		obtains; gets; receives; personally experiences			√labh 1 a (to get)	√labh + a > labha	pati + labha + ti							√labh																MN 27	cūḷahatthipadopamasuttaṃ	so taṃ dhammaṃ sutvā tathāgate saddhaṃ <b>paṭilabhati</b>. so tena saddhāpaṭilābhena samannāgato iti paṭisañcikkhati	Anupubba-sikkhā	The Gradual Training	Teachings							18n	paṭilabh	ati pr	43	3	80	[sound:paṭilabhati.mp3]	√√	paṭilabhati	obtains; receives; gets			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭilabhati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
43211	paripūreti 1	sp	3	pr		paripūrati			trans	+acc	fills up; fills out; lit. causes to fill			√pūr 1 *e (to fill, fulfil)	√pūr + e > pūre (caus)	pari + pūre + ti						paripūrayati	√pṛ		(DNa) <b>abhisandetī</b>'ti temeti sneheti, sabbattha pavattapītisukhaṃ karoti. <b>parisandetī</b>'ti samantato sandeti. <b>paripūretī</b>'ti vāyunā bhastaṃ viya pūreti. <b>parippharatī</b>'ti samantato phusati.								SN 12.22	dutiyadasabalasuttaṃ	āraddhavīriyo ca kho, bhikkhave, sukhaṃ viharati pavivitto pāpakehi akusalehi dhammehi, mahantañ'ca sadatthaṃ <b>paripūreti</b>.	Dhamma-pahaṃsāna	Striving According to the Dhamma	Teachings	MN 39	mahāassapurasuttaṃ	so imam'eva kāyaṃ vivekajena pītisukhena abhisandeti parisandeti <b>paripūreti</b> parippharati, n'āssa kiñci sabbāvato kāyassa vivekajena pītisukhena apphuṭaṃ hoti.										28n	paripūr	eti pr	43	14	247	[sound:paripūreti.mp3]	√√	paripūreti 1	fills up; suffuses; lit. causes to fill			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paripūreti 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
46980	pītisukha	sp	3	nt	comp						delight and ease; joy and happiness					pīti + sukha				dvanda	pīti <b>ca</b> sukha <b>ca</b>	prīti + sukha											DN 22.18	mahāsatipaṭṭhānasuttaṃ	bhikkhu vivicc'eva kāmehi vivicca akusalehi dhammehi, savitakkaṃ savicāraṃ vivekajaṃ <b>pītisukhaṃ</b> paṭhamaṃ jhānaṃ upasampajja viharati	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	MN 39	mahāassapurasuttaṃ	so imam'eva kāyaṃ vivekajena <b>pītisukhena</b> abhisandeti parisandeti paripūreti parippharati, n'āssa kiñci sabbāvato kāyassa vivekajena <b>pītisukhena</b> apphuṭaṃ hoti.										21n	pītisukh	a nt	43			[sound:pītisukha.mp3]	√√	pītisukha	delight and ease; joy and happiness			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pītisukha&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
59344	tattha 2	psp	3	ind	adv	ta					in that regard; in that case; regarding that matter					ta + ttha		taddhita	ttha			tatra					SNP 63	hemaka māṇava pucchā<br/>pārāyanavaggo 8	ye me pubbe viyākaṃsu, huraṃ gotamasāsanā,<br/>icc'āsi iti bhavissati, sabbaṃ taṃ itihītihaṃ,<br/>sabbaṃ taṃ takkavaḍḍhanaṃ, n'āhaṃ <b>tattha</b> abhiramiṃ.				VIBH 6.1	suttantabhājanīyaṃ	<b>tattha</b> katame avijjāpaccayā saṅkhārā? puññ'ābhisaṅkhāro, apuññ'ābhisaṅkhāro, āneñj'ābhisaṅkhāro, kāyasaṅkhāro, vacīsaṅkhāro, cittasaṅkhāro.	Paṭicca-samuppāda	Dependent Origination	Teachings	MN 64	mahāmālukyasuttaṃ	so <b>tattha</b> ṭhito āsavānaṃ khayaṃ pāpuṇāti										23n	-		43	8	2295	[sound:tattha.mp3]	√√	tattha 2	in that regard; in that case; regarding that matter			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tattha 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
11473	attha 1.1	pp	3	masc		√ar					meaning; sense; significance			√ar 1 a (to move, attain)		√ar + tha	r > t	kita	tha			artha	√ṛ				SN 22.4	dutiyahāliddikānisuttaṃ	imassa nu kho, bhante, bhagavatā saṃkhittena bhāsitassa kathaṃ vitthārena <b>attho</b> daṭṭhabbo'ti?										SN 22.1	nakulapitusuttaṃ	sādhu vat'āyasmantaṃ'y'eva sāriputtaṃ paṭibhātu etassa bhāsitassa <b>attho</b>'ti.											atth	a masc	43	2	2769	[sound:attha.mp3]	√√	attha 01	meaning; significance			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=attha 1.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
44620	paṭibhāti	pp	3	pr				impers	trans	+acc	comes to mind; occurs (to)			√bhā 1 a (to shine, speak)	√bhā + a > bhā	pati + bhā + ti						pratibhāti	√bhā		(MNa) <b>paṭibhāti maṃ bhagavā</b>'ti bhagavā mayhaṃ ekaṃ kāraṇaṃ upaṭṭhāti paññāyati.		SN 1.15	saṇamānasuttaṃ	ṭhite majjhanhike kāle,<br/>sannisīvesu pakkhisu,<br/>saṇat'eva brah'āraññaṃ,<br/>taṃ bhayaṃ <b>paṭibhāti</b> man'ti.										SN 22.1	nakulapitusuttaṃ	sādhu vat'āyasmantaṃ'y'eva sāriputtaṃ <b>paṭibhātu</b> etassa bhāsitassa attho'ti.											paṭibh	āti pr	43	3	179	[sound:paṭibhāti.mp3]	√√	paṭibhāti	comes to mind; occurs (to); appears; becomes evident			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭibhāti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
54647	sāriputta	pp	3	masc	matr, comp						name of a monk; chief disciple; great disciple of the Buddha; foremost disciple in great wisdom; lit. son of Sāri					sāri + putta				chaṭṭhī tappurisa	sār<b>iyā</b> + putta	śāriputra			(MNa) <b>sāriputto</b>'ti ca pana manti sāriyā brāhmaṇiyā putto'ti ca pana evaṃ maṃ sabrahmacārī jānanti.<br/>(AN 1.189) etad'aggaṃ, bhikkhave, mama sāvakānaṃ bhikkhūnaṃ mahāpaññānaṃ yad'idaṃ <b>sāriputto</b>.		MN 24	rathavinītasuttaṃ	evaṃ vutte, āyasmā <b>sāriputto</b> āyasmantaṃ puṇṇaṃ mantāṇiputtaṃ etad'avoca, konāmo āyasmā, kathañ'ca pan'āyasmantaṃ sabrahmacārī jānantī'ti?				MN 43	mahāvedallasuttaṃ	sādh'āvuso'ti kho āyasmā mahākoṭṭhiko āyasmato sāriputtassa bhāsitaṃ abhinanditvā anumoditvā āyasmantaṃ <b>sāriputtaṃ</b> uttariṃ pañhaṃ apucchi.				SN 22.1	nakulapitusuttaṃ	sādhu vat'āyasmantaṃ'y'eva <b>sāriputtaṃ</b> paṭibhātu etassa bhāsitassa attho'ti.											sāriputt	a masc	43	2	1836	[sound:sāriputta.mp3]	√√	sāriputta	name of one of the Buddha's chief disciples; great disciple of the Buddha; foremost disciple in great wisdom; lit. son of Sāri			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sāriputta&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
16524	ceteti 2	pp	3	pr					intrans	+dat	intends; will (to)			√cit 8 *e (to think, intend)	√cit + *e > cete	cete + ti	i > e					cintayati	√cit				AN 3.66	kesamuttisuttaṃ	sace kho pana karoto karīyati pāpaṃ, na kho pan'āhaṃ kassaci pāpaṃ <b>cetemi</b>. akarontaṃ kho pana maṃ pāpakammaṃ kuto dukkhaṃ phusissatī'ti										SN 35.248	yavakalāpisuttaṃ	sace so assutavā puthujjano āyatiṃ punabbhavāya <b>ceteti</b>, evañ'hi so moghapuriso suhatataro hoti, seyyathā'pi sā yavakalāpī sattamāya byābhaṅgiyā haññamānā.											cet	eti pr	43	3	253	[sound:ceteti.mp3]	√√	ceteti 2	intends; will (to); lit. thinks			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ceteti 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
47517	punabbhava	sp	3	masc	comp						appearing again; renewed existence; rebirth; future life					puna + bhava				kammadhāraya	puna + bhava	punarbhava											SN 56.11	dhammacakkappavattanasuttaṃ	ñāṇañ'ca pana me dassanaṃ udapādi, akuppā me vimutti, ayam'antimā jāti, n'atthidāni <b>punabbhavo</b>'ti.	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	SN 35.248	yavakalāpisuttaṃ	sace so assutavā puthujjano āyatiṃ <b>punabbhavāya</b> ceteti, evañ'hi so moghapuriso suhatataro hoti, seyyathā'pi sā yavakalāpī sattamāya byābhaṅgiyā haññamānā.										17n	punabbhav	a masc	43	3	71	[sound:punabbhava.mp3]	√√	punabbhava	appearing again; renewed existence; rebirth; further becoming			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=punabbhava&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
47942	puthujjana	pnp	3	masc	comp						common man; ordinary man; normal person; man in the street; lit. individual person					puthu + jana				kammadhāraya	puthu + jana	pṛthak + jana		puthujana			MN 2.2	sabbāsavasuttaṃ	diṭṭhisaṃyojanasaṃyutto, bhikkhave, assutavā <b>puthujjano</b> na parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi				SNP 45	tissametteyyasuttaṃ<br/>aṭṭhakavaggo 7	eko pubbe caritvāna, methunaṃ yo nisevati, <br/>yānaṃ bhantaṃ va taṃ loke, hīnam'āhu <b>puthujjanaṃ</b>.				SN 35.248	yavakalāpisuttaṃ	sace so assutavā <b>puthujjano</b> āyatiṃ punabbhavāya ceteti, evañ'hi so moghapuriso suhatataro hoti											puthujjan	a masc	43	2	255	[sound:puthujjana.mp3]	√√	puthujjana	common man; ordinary man; normal person; man in the street; lit. individual person			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=puthujjana&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
58991	tasati 1	p	3	pr					intrans	+gen	is afraid (of); fears			√tas 1 a (to tremble, fear)	√tas + a > tasa	tasa + ti						trasati	√tras																DHP 130	daṇḍavaggo	sabbe <b>tasanti</b> daṇḍassa, sabbesaṃ jīvitaṃ piyaṃ.<br/>attānaṃ upamaṃ katvā, na haneyya na ghātaye.											tas	ati pr	43		35	[sound:tasati.mp3]	√√	tasati 1	is afraid (of); fears			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tasati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
48489	rasa 1	psp	3	masc		√ras					taste; flavour			√ras 1 a (to taste)		√ras + a		kita	a			rasa	√ras				UD 45	uposathasuttaṃ	seyyathā'pi mahāsamuddo eka<b>raso</b> loṇa<b>raso</b>, <br/>evam'eva kho ayaṃ dhammavinayo ekaraso vimuttiraso.				SN 35.28	ādittasuttaṃ	jivhā ādittā, <b>rasā</b> ādittā, jivhāviññāṇaṃ ādittaṃ, jivhāsamphasso āditto	Āditta-pariyāya-sutta	The Fire Sermon	Cardinal Suttas	DHP 354	taṇhāvaggo	sabbadānaṃ dhammadānaṃ jināti, sabba<b>rasaṃ</b> dhamma<b>raso</b> jināti,<br/>sabbaratiṃ dhammarati jināti, taṇhakkhayo sabbadukkhaṃ jināti.										39n	ras	a masc	43	2	437	[sound:rasa.mp3]	√√	rasa 1	taste; flavour			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=rasa 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
71076	sabbarasa	p	3	masc	comp						all tastes; every flavour					sabba + rasa				kammadhāraya	sabba + rasa	sarva + rasa			(DHPa) sabbe pana gandharas'ādayo'pi rasā ukkaṃsato devatānaṃ sudhābhojanaraso'pi saṃsāravaṭṭe pātetvā dukkh'ānubhavanas'seva paccayo. yo panesa sattatiṃsa-bodhipakkhiyadhamma-saṅkhāto ca navalokuttaradhamma-saṅkhāto ca dhammaraso, ayam'eva sabbarasānaṃ seṭṭho. tena vuttaṃ, <b>sabbarasaṃ dhammaraso jinātī</b>'ti.														DHP 354	taṇhāvaggo	sabbadānaṃ dhammadānaṃ jināti, <b>sabbarasaṃ</b> dhammaraso jināti,<br/>sabbaratiṃ dhammarati jināti, taṇhakkhayo sabbadukkhaṃ jināti.											sabbaras	a masc	43			[sound:sabbarasa.mp3]		sabbarasa	all tastes; any taste			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sabbarasa&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
4601	āmantayati 1	sp	3	pr					trans	+acc	addresses; speaks (to); tells; informs; advises			√mant 8 *aya (to counsel, invite)	√mant + aya > mantaya	ā + mantaya + ti						āmantrayate	√mantr																DN 19.7	mahāgovindasuttaṃ	rājā disampati bhavantaṃ jotipālaṃ māṇavaṃ <b>āmantayati</b>				DN 16.21	mahāparinibbānasuttaṃ	handadāni, bhikkhave, <b>āmantayāmi</b> vo, vayadhammā saṅkhārā, appamādena sampādetha. ayaṃ tathāgatassa pacchimā vācā	Buddha-pacchima-ovāda	The Buddha’s Final Instruction	Teachings	29n	āmantay	ati pr	43		16	[sound:āmantayati.mp3]	√	āmantayati 1	adresses; speaks to; tells			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āmantayati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
32957	māṇava	sp	3	masc		manu					young man; young gentleman; young Brahman					manu > māṇav + *a	a > ā<br/>n > ṇ<br/>u > av	taddhita	*a			māṇava											TH 251	raṭṭhapālattheragāthā	dumapphalānī'va patanti <b>māṇavā</b>, daharā ca vuḍḍhā ca sarīrabhedā. <br/>etam'pi disvā pabbajito'mhi rāja, apaṇṇakaṃ sāmaññam'eva seyyo.	Raṭṭhapāla-thera-gāthā	From the Elder Raṭṭhapāla	Verses	DN 19.7	mahāgovindasuttaṃ	rājā disampati bhavantaṃ jotipālaṃ <b>māṇavaṃ</b> āmantayati										12n	māṇav	a masc	43	2	571	[sound:māṇava.mp3]	√√	māṇava	young man; young gentleman; young Brahman; man			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=māṇava&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
26159	jotipāla	p	3	masc	comp						name of a monk; lit. protector of the fire					joti + pāla																							DN 19.7	mahāgovindasuttaṃ	rājā disampati bhavantaṃ <b>jotipālaṃ</b> māṇavaṃ āmantayati											jotipāl	a masc	43			[sound:jotipāla.mp3]		jotipāla	name of a monk; lit. protector of the fire			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=jotipāla&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
45310	paṭisaṃvedeti	ss	3	pr					trans	+acc	personally experiences; undergoes; feels			√vid 8 *e (to know, sense, feel)	√vid + *e > vede	pati + saṃ + vede + ti	i > e					pratisaṃvedayati	√vid	paṭisaṃvedayati									MN 51	kandarakasuttaṃ	so iminā ariyena sīlakkhandhena samannāgato ajjhattaṃ anavajjasukhaṃ <b>paṭisaṃvedeti</b>	Anupubba-sikkhā	The Gradual Training	Teachings	DN 22.18	mahāsatipaṭṭhānasuttaṃ	pītiyā ca virāgā upekkhako ca viharati, sato ca sampajāno, sukhañ'ca kāyena <b>paṭisaṃvedeti</b>, yaṃ taṃ ariyā ācikkhanti, upekkhako satimā sukhavihārī'ti tatiyaṃ jhānaṃ upasampajja viharati.	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings							21n	paṭisaṃved	eti pr	43	3	331	[sound:paṭisaṃvedeti.mp3]	√√	paṭisaṃvedeti	undergoes; feels; experiences			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭisaṃvedeti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
45403	paṭisevati 2	s	3	pr					trans	+acc	uses; makes use (of); lit. associates			√sev 1 a (to serve, associate)	√sev + a > seva	pati + seva + ti						pratisevate	√sev																MN 2.4	sabbāsavasuttaṃ	paṭisaṅkhā yoniso gilānapaccayabhesajjaparikkhāraṃ <b>paṭisevāmi</b> yāva'd'eva uppannānaṃ veyyābādhikānaṃ vedanānaṃ paṭighātāya abyāpajjhaparamatāyā	Cattaro parikkhāra	The Four Requisites	Reflections							30n	paṭisev	ati pr	43	3	115	[sound:paṭisevati.mp3]	√	paṭisevati 2	uses; makes use (of); lit. associates			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭisevati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42882	parikkhāra 1	ps	3	masc		parikkharoti					requisite; requirement; necessity; accessory; everyday item			√kar 7 o (to do, make)		pari + √kar > khār + *a	k > kh (Kacc 20, 27)<br/>a > ā	kita	*a			pariṣkāra	√kṛ				VIN 5.12.2	dutiyabhāṇavāro	atha kho vesālikā vajjiputtakā bhikkhū taṃ sāmaṇakaṃ <b>parikkhāraṃ</b> ādāya nāvāya sahajātiṃ ujjaviṃsu.										MN 2.4	sabbāsavasuttaṃ	paṭisaṅkhā yoniso gilānapaccayabhesajja<b>parikkhāraṃ</b> paṭisevāmi yāva'd'eva uppannānaṃ veyyābādhikānaṃ vedanānaṃ paṭighātāya abyāpajjhaparamatāyā	Cattaro parikkhāra	The Four Requisites	Reflections							30n	parikkhār	a masc	43	2	104	[sound:parikkhāra.mp3]	√√	parikkhāra 1	requisite; accessory			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=parikkhāra 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
44115	patha 2	ss	3	masc	in comps	√path					range; mode; way			√path 1 a (to go, move)		√path + a		kita	a			pathin	√path																MN 104	sāmagāmasuttaṃ	passatha no tumhe, ānanda, taṃ vacana<b>pathaṃ</b> aṇuṃ vā thūlaṃ vā yaṃ tumhe n'ādhivāseyyāthā'ti?	Cha sāraṇīya-dhammā	Principles of Cor diality	Teachings	TH 257	pārāpariyattheragāthā	tato pāsādikaṃ āsi, gataṃ bhuttaṃ nisevitaṃ.<br/>siniddhā teladhārā'va, ahosi iriyā<b>patho</b>. 	Pārāpariya-thera-gāthā	From the Elder Pārāpariya	Verses	13n	path	a masc	43	2	254	[sound:patha.mp3]	√	patha 2	range; mode; way			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=patha 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
