Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Pāli Root	Base	Construction	Sanskrit	Sk Root	Source1	Sutta1	Example1	Source 2	Sutta2	Example 2	Stem	Pattern	count	Feedback	Tag	marks
bandhati	pr					trans	+acc	combines; forms; unites; gets together; lit. binds		√bandh 1 a (to bind, tie)	√bandh + a > bandha	bandha + ti	badhnāti	√bandh	VIN 1.2.10	saṅghabhedasikkhāpadaṃ	bhedāya parakkameyyāti, kathaṃ ime nānā assu, vinā assu, vaggā assū'ti pakkhaṃ pariyesati, gaṇaṃ <b>bandhati</b>.				bandh	ati pr	130.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bandhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bandhati	pr					trans	+acc	is fixated (on); is obsessed (with); lit. binds		√bandh 1 a (to bind, tie)	√bandh + a > bandha	bandha + ti	badhnāti	√bandh	THI 68	ekudāniyattheragāthā	pakkamissañ'ca nāḷāto,<br/>ko'dha nāḷāya vacchati,<br/><b>bandhantī</b> itthirūpena,<br/>samaṇe dhammajīvino.				bandh	ati pr	130.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bandhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bandhati	pr					trans	+acc			√bandh 1 a (to bind, tie)	√bandh + a > bandha	bandha + ti	badhnāti	√bandh							bandh	ati pr	130.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bandhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bandhati	pr									√bandh 1 a (to bind, tie)	√bandh + a > bandha	bandha + ti	badhnāti	√bandh							bandh	ati pr	130.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bandhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
byākaroti	pr					trans	+acc	answers; replies (to); lit. makes distinct		√kar 7 o (to do, make)	√kar + o > karo	vi + ā > byā + karo + ti	vyākaroti	√kṛ	AN 3.68	kathāvatthusuttaṃ	sac'āyaṃ, bhikkhave, puggalo pañhaṃ puṭṭho samāno ek'aṃsabyākaraṇīyaṃ pañhaṃ na ek'aṃsena <b>byākaroti</b>, vibhajjabyākaraṇīyaṃ pañhaṃ na vibhajja <b>byākaroti</b>, paṭipucchābyākaraṇīyaṃ pañhaṃ na paṭipucchā <b>byākaroti</b>, ṭhapanīyaṃ pañhaṃ na ṭhapeti, evaṃ sant'āyaṃ, bhikkhave, puggalo akaccho hoti.				byākar	oti pr	535.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=byākaroti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	oti-pr	
byākaroti	pr					trans	+acc	explain; defines; describes; lit. makes distinct		√kar 7 o (to do, make)	√kar + o > karo	vi + ā > byā + karo + ti	vyākaroti	√kṛ	DN 18.1	janavasabhasuttaṃ	tena kho pana samayena bhagavā parito parito janapadesu paricārake abbhatīte kālaṅ'kate upapattīsu <b>byākaroti</b>				byākar	oti pr	535.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=byākaroti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	oti-pr	
byākaroti	pr					trans	+acc	states; declares; announces; lit. makes distinct		√kar 7 o (to do, make)	√kar + o > karo	vi + ā > byā + karo + ti	vyākaroti	√kṛ	AN 5.93	byākaraṇasuttaṃ	mandattā momūhattā aññaṃ <b>byākaroti</b>, pāpiccho icchāpakato aññaṃ <b>byākaroti</b>, ummādā cittakkhepā aññaṃ <b>byākaroti</b>, adhimānena aññaṃ <b>byākaroti</b>, samma'd'eva aññaṃ <b>byākaroti</b>.				byākar	oti pr	535.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=byākaroti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	oti-pr	
bhajati	pr					trans	+acc	associates (with); keeps company (with)		√bhaj 1 a (to associate, keep company)	√bhaj + a > bhaja	bhaja + ti	bhajati	√bhaj	DHP 76	paṇḍitavaggo	nidhīnaṃ'va pavattāraṃ,<br/>yaṃ passe vajjadassinaṃ,<br/>niggayhavādiṃ medhāviṃ,<br/>tādisaṃ paṇḍitaṃ <b>bhaje</b>,<br/>tādisaṃ bhajamānassa,<br/>seyyo hoti na pāpiyo.				bhaj	ati pr	126.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhajati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bhajati	pr					trans	+acc	goes (to); resorts (to); retires (to); lives (in); lit. associates (with)		√bhaj 1 a (to associate, keep company)	√bhaj + a > bhaja	bhaja + ti	bhajati	√bhaj	DHP 303	pakiṇṇakavaggo	saddho sīlena sampanno,<br/>yasobhogasamappito,<br/>yaṃ yaṃ padesaṃ <b>bhajati</b>,<br/>tattha tatth'eva pūjito.				bhaj	ati pr	126.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhajati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bhajati	pr					trans	+acc	devotes oneself (to); applies oneself (to); gives oneself (to)		√bhaj 1 a (to associate, keep company)	√bhaj + a > bhaja	bhaja + ti	bhajati	√bhaj	SNP 52	tuvaṭakasuttaṃ<br/>aṭṭhakavaggo 14	niddaṃ na bahulīkareyya,<br/>jāgariyaṃ <b>bhajeyya</b> ātāpī,<br/>tandiṃ māyaṃ hassaṃ khiḍḍaṃ,<br/>methunaṃ vippajahe savibhūsaṃ.				bhaj	ati pr	126.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhajati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bhajati	pr					trans	+acc	accrues (to); redounds (to); lit. distributes (to)		√bhaj 1 a (to divide, distribute)	√bhaj + a > bhaja	bhaja + ti	bhajati	√bhaj	SN 1.43	annasuttaṃ	ye naṃ dadanti saddhāya,<br/>vippasannena cetasā,<br/>tam'eva annaṃ <b>bhajati</b>,<br/>asmiṃ loke paramhi ca.				bhaj	ati pr	126.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhajati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bhaṇati	pr					trans	+acc	speaks; says; tells		√bhaṇ 1 a (to talk, speak)	√bhaṇ + a > bhaṇa	bhaṇa + ti	bhaṇati	√bhaṇ	MN 7	vatthasuttaṃ	sace musā na <b>bhaṇasi</b>,<br/>sace pāṇaṃ na hiṃsasi,<br/>sace adinnaṃ n'ādiyasi,<br/>saddahāno amaccharī,<br/>kiṃ kāhasi gayaṃ gantvā,<br/>udapāno'pi te gayā'ti.				bhaṇ	ati pr	469.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhaṇati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bhaṇati	pr					trans	+acc			√bhaṇ 1 a (to talk, speak)	√bhaṇ + a > bhaṇa	bhaṇa + ti	bhaṇati	√bhaṇ							bhaṇ	ati pr	469.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhaṇati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bhāsati	pr					trans	+acc	speaks (about); talks (about)		√bhās 1 a (to speak)	√bhās + a > bhāsa	bhāsa + ti	bhāṣati	√bhāṣ	SNP 52	tuvaṭakasuttaṃ<br/>aṭṭhakavaggo 14	na ca katthitā siyā bhikkhu,<br/>na ca vācaṃ payuttaṃ <b>bhāseyya</b>,<br/>pāgabbhiyaṃ na sikkheyya,<br/>kathaṃ viggāhikaṃ na kathayeyya.				bhās	ati pr	833.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhāsati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bhāsati	pr					intrans		shines; radiates		√bhās 1 a (to shine)	√bhās + a > bhāsa	bhāsa + ti	bhāsate	√bhās	AN 10.15	appamādasuttaṃ	seyyathā'pi, bhikkhave, saradasamaye viddhe vigatavalāhake deve ādicco nabhaṃ abbhussakkamāno sabbaṃ ākāsagataṃ tamagataṃ abhivihacca <b>bhāsate</b> ca tapate ca virocati ca				bhās	ati pr	833.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhāsati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bhāsati	pr					trans	+acc	illuminates; light up		√bhās 1 a (to shine)	√bhās + a > bhāsa	bhāsa + ti	bhāsate	√bhās							bhās	ati pr	833.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhāsati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bhāsati	pr									√bhās 1 a (to speak)	√bhās + a > bhāsa	bhāsa + ti		√bhāṣ							bhās	ati pr	833.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhāsati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bhuñjati	pr					trans	+acc	eats; consumes		√bhuj 2 ṃa (to use, eat, enjoy)	√bhuj + ṃa > bhuñja	bhuñja + ti	bhujati	√bhuj	MN 65	bhaddālisuttaṃ	etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ <b>bhuñjatha</b>. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca lah'uṭṭhānañ'ca balañ'ca phāsuvihārañcā'ti.				bhuñj	ati pr	542.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhuñjati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bhuñjati	pr					trans	+acc	(of sensual pleasures) uses; enjoys; partakes (of); indulges (in)		√bhuj 2 ṃa (to use, eat, enjoy)	√bhuj + ṃa > bhuñja	bhuñja + ti	bhujati	√bhuj	TH 224	sundarasamuddattheragāthā	yuvā'si tvaṃ pabbajito,<br/>tiṭṭhāhi mama sāsane,<br/><b>bhuñja</b> mānusake kāme,<br/>ahaṃ vittaṃ dadāmi te,<br/>saccaṃ te paṭijānāmi,<br/>aggiṃ vā te harām'ahaṃ.				bhuñj	ati pr	542.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhuñjati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
maññati	pr					trans	+acc	thinks; imagines; conceives: presumes; supposes		√man 3 ya (to think)	√man + ya > mañña	mañña + ti	manyat	√man							maññ	ati pr	1527.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=maññati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
maññati	pr					trans	+acc	knows; is convinced; is sure		√man 3 ya (to think)	√man + ya > mañña	mañña + ti	manyate	√man	DHP 63	bālavaggo	yo bālo <b>maññati</b> bālyaṃ,<br/>paṇḍito vā'pi tena so,<br/>bālo ca paṇḍitamānī,<br/>sa ve bālo'ti vuccati.				maññ	ati pr	1527.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=maññati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
maññati	pr					trans	+acc	considers (to be); takes (as); regards (as); views (as); deems (as)		√man 3 ya (to think)	√man + ya > mañña	mañña + ti	manyate	√man	TH 174	mātaṅgaputtattheragāthā	yo ca sītañ'ca uṇhañ'ca,<br/>tiṇā bhiyyo na <b>maññati</b>,<br/>karaṃ purisakiccāni,<br/>so sukhā na vihāyati.				maññ	ati pr	1527.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=maññati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
māneti	pr	caus	maññati			trans	+acc	honour; reveres; hold in high esteem		√man 3 *e (to think)	√man + *e > māne (caus)	māne + ti	mānayati	√man	MN 5	anaṅgaṇasuttaṃ	ṭhānaṃ kho pan'etaṃ, āvuso, vijjati yaṃ idh'ekaccassa bhikkhuno evaṃ icchā uppajjeyya, aho vata mam'eva bhikkhū sakkareyyuṃ garuṃ kareyyuṃ <b>māneyyuṃ</b> pūjeyyuṃ, na aññaṃ bhikkhuṃ bhikkhū sakkareyyuṃ garuṃ kareyyuṃ <b>māneyyuṃ</b> pūjeyyun'ti.				mān	eti pr	116.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=māneti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
yāpeti	pr	caus	yāti			intrans	+instr	sustains oneself (with); nourishes oneself (with); continues to live (by); lit. causes to go (by)		√yā 1 *āpe (to go)	√yā + āpe > yāpe (caus)	yāpe + ti	yāpayati	√yā	MN 36	mahāsaccakasuttaṃ	ahañ'c'eva kho pana sabbaso ajaddhukaṃ paṭijāneyyaṃ, imā ca me devatā dibbaṃ ojaṃ lomakūpehi ajjhohāreyyuṃ, tāya c'āhaṃ <b>yāpeyyaṃ</b>, taṃ mam'assa musā'ti.				yāp	eti pr	117.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yāpeti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
yāpeti	pr							; lit. causes to go (by)													yāp	eti pr	117.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yāpeti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
rakkhati	pr					trans	+acc	protects; guards; watches over		√rakkh 1 a (to protect)	√rakkh + a > rakkha	rakkha + ti	rakṣati	√rakṣ	DHP 36	cittavaggo	sududdasaṃ sunipuṇaṃ,<br/>yatthakāmanipātinaṃ,<br/>cittaṃ <b>rakkhetha</b> medhāvī,<br/>cittaṃ guttaṃ sukh'āvahaṃ.				rakkh	ati pr	190.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=rakkhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
rakkhati	pr					trans	+acc	wards off; prevents; guards against		√rakkh 1 a (to protect)	√rakkh + a > rakkha	rakkha + ti	rakṣati	√rakṣ	DHP 231	kodhavaggo	kāyappakopaṃ <b>rakkheyya</b>,<br/>kāyena saṃvuto siyā,<br/>kāyaduccaritaṃ hitvā,<br/>kāyena sucaritaṃ care.				rakkh	ati pr	190.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=rakkhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
labhati	pr					trans	+acc	gets; receives; obtains		√labh 1 a (to get)	√labh + a > labha	labha + ti	labhate	√labh	DHP 329	nāgavaggo	no ce <b>labhetha</b> nipakaṃ sahāyaṃ,<br/>saddhiṃcaraṃ sādhuvihāridhīraṃ,<br/>rājā'va raṭṭhaṃ vijitaṃ pahāya,<br/>eko care mātaṅg'araññ'eva nāgo.				labh	ati pr	768.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=labhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
sakkoti	pr					intrans	+inf	is able (to)		√sak 4 ṇo (to be able, powerful)	√sak + ṇo > sakko	sakko + ti	śaknoti	√śak	MN 49	brahmanimantanikasuttaṃ	atha kho, bhikkhave, bako brahmā antaradhāyissāmi samaṇassa gotamassa, antaradhāyissāmi samaṇassa gotamassā'ti n'eva'ssu me <b>sakkoti</b> antaradhāyituṃ				sakk	oti pr	163.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sakkoti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	oti-pr	
sañjānāti	pr					trans	+acc	knows; knows as; perceives; conceives; recognizes		√ñā 5 nā (to know)	√ñā + nā > jānā	saṃ + jānā + ti	saṃjānāti	√jñā	SN 22.79	khajjanīyasuttaṃ	kiñ'ca, bhikkhave, saññaṃ vadetha? <b>sañjānātī</b>'ti kho, bhikkhave, tasmā saññā'ti vuccati. kiñ'ca sañjānāti? nīlam'pi sañjānāti, pītakam'pi sañjānāti, lohitakam'pi sañjānāti, odātam'pi sañjānāti				sañjān	āti pr	196.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sañjānāti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	āti-pr	
saṇṭhāti	pr					intrans	+loc	remains (in); continues (in); persists (in); is established (in); stands firm (in); lit. stands together (in)		√ṭhā 1 a (to stand)	√ṭhā + a > ṭhā	saṃ + ṭhā + ti	saṃtiṣṭhate	√sthā	MN 152	indriyabhāvanāsuttaṃ	manāp'āmanāpaṃ nirujjhati upekkhā <b>saṇṭhāti</b>				saṇṭh	āti pr	104.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṇṭhāti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	āti-pr	
santiṭṭhati	pr					intrans		remains still; stands still; settles down		√ṭhā 1 a (to stand)	√ṭhā + ṭhā + a > tiṭṭha	saṃ + tiṭṭha + ti	saṃtiṣṭhati	√sthā	MN 20	vitakkasaṇṭhānasuttaṃ	tesaṃ pahānā ajjhattam'eva cittaṃ <b>santiṭṭhati</b> sannisīdati ekodi hoti samādhiyati.				santiṭṭh	ati pr	175.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=santiṭṭhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
santiṭṭhati	pr					intrans		re-establishes itself		√ṭhā 1 a (to stand)	√ṭhā + ṭhā + a > tiṭṭha	saṃ + tiṭṭha + ti	saṃtiṣṭhati	√sthā							santiṭṭh	ati pr	175.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=santiṭṭhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
samanupassati	pr					trans	+acc	sees; perceives		√dis 1 a (to see)	√dis + a > passa (irreg)	saṃ + anu + passa + ti	samanupaśyati	√dṛś	AN 1.11	nīvaraṇappahānavaggo	n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi <b>samanupassāmi</b> yena anuppanno vā kāmacchando uppajjati uppanno vā kāmacchando bhiyyobhāvāya vepullāya saṃvattati yatha'y'idaṃ, bhikkhave, subhanimittaṃ				samanupass	ati pr	617.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samanupassati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
samanupassati	pr					trans	+acc	regards; considers; recognises (as); sees (as)		√dis 1 a (to see)	√dis + a > passa (irreg)	saṃ + anu + passa + ti	samanupaśyati	√dṛś	MN 39	mahāassapurasuttaṃ	evam'eva kho, bhikkhave, bhikkhu yathā iṇaṃ yathā rogaṃ yathā bandhan'āgāraṃ yathā dāsabyaṃ yathā kantār'addhānamaggaṃ ime pañca nīvaraṇe appahīne attani <b>samanupassati</b>				samanupass	ati pr	617.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samanupassati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
samāpajjati	pr					trans	+acc	(of meditation attainment) enters; attains; dwells in		√pad 3 ya (to go, step)	√pad + ya > pajja	saṃ + ā + pajja + ti	samāpadyate	√pad	AN 9.35	gāvīupamāsuttaṃ	yato kho, bhikkhave, bhikkhu taṃ tad'eva samāpattiṃ <b>samāpajjati</b>'pi vuṭṭhāti'pi, tassa mudu cittaṃ hoti kammaññaṃ. mudunā kammaññena cittena appamāṇo samādhi hoti subhāvito.				samāpajj	ati pr	136.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samāpajjati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
samāpajjati	pr					trans	+acc	engages (in); practices; performs		√pad 3 ya (to go, step)	√pad + ya > pajja	saṃ + ā + pajja + ti	samāpadyate	√pad	VIN PAT SA 2	kāyasaṃsaggasikkhāpadaṃ	yo pana bhikkhu otiṇṇo vipariṇatena cittena mātugāmena saddhiṃ kāyasaṃsaggaṃ <b>samāpajjeyya</b> hatthaggāhaṃ vā veṇiggāhaṃ vā aññatarassa vā aññatarassa vā aṅgassa parāmasanaṃ, saṅghādiseso.				samāpajj	ati pr	136.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samāpajjati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
samudācarati	pr					trans	+acc	speaks (to); addresses (as)		√car 1 a (to act, behave)	√car + a > cara	saṃ + ud + ā + cara + ti	samudācarati	√car	DN 17.4	mahāsudassanasuttaṃ	dīgharattaṃ kho maṃ tvaṃ, devi, iṭṭhehi kantehi piyehi manāpehi samudācarittha, atha ca pana maṃ tvaṃ pacchime kāle aniṭṭhehi akantehi appiyehi amanāpehi <b>samudācarasī</b>'ti				samudācar	ati pr	151.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samudācarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
samudācarati	pr					trans	+acc	overwhelms; assails; assaults; (comm) occurs; lit. walks all over		√car 1 a (to move, walk)	√car + a > cara	saṃ + ud + ā + cara + ti	samudācarati	√car	SN 21.1	kolitasuttaṃ	tassa mayhaṃ, āvuso, iminā vihārena viharato vitakkasahagatā saññāmanasikārā <b>samudācaranti</b>.				samudācar	ati pr	151.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samudācarati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
