Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Pāli Root	Base	Construction	Sanskrit	Sk Root	Source1	Sutta1	Example1	Source 2	Sutta2	Example 2	Stem	Pattern	count	Feedback	Tag	marks
dūta	masc	pp	davati					messenger; lit. runner		√dū 1 a (to go, run)		√dū + ta	dūta	√du	VIN PAT NP 10	rājasikkhāpadaṃ	bhikkhuṃ pan'eva uddissa rājā vā rājabhoggo vā brāhmaṇo vā gahapatiko vā <b>dūtena</b> cīvaracetāpannaṃ pahiṇeyya, iminā cīvaracetāpannena cīvaraṃ cetāpetvā itthan'nāmaṃ bhikkhuṃ cīvarena acchādehī'ti.				dūt	a masc	111.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dūta&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dūta	masc																				dūt	a masc	111.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dūta&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
deva	masc		dibbati					deity; god		√div 3 ya (to shine)		√div > dev + *a	deva	√div	DHP 224	kodhavaggo	saccaṃ bhaṇe na kujjheyya,<br/>dajjā appam'pi yācito,<br/>etehi tīhi ṭhānehi,<br/>gacche <b>devāna</b> santike.				dev	a masc	2138.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=deva&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
deva	masc		dibbati					king; lord		√div 3 ya (to shine)		√div > dev + *a	deva	√div	SN 2.23	serīsuttaṃ	<b>devassa</b> kho dānaṃ dīyati, amhākaṃ dānaṃ na dīyati. sādhu mayam'pi <b>devaṃ</b> nissāya dānāni dadeyyāma, puññāni kareyyāmā'ti.				dev	a masc	2138.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=deva&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
deva	masc		dibbati					rain cloud		√div 3 ya (to shine)		√div > dev + *a	deva	√div	TH 155	sambulakaccānattheragāthā	<b>devo</b> ca vassati <b>devo</b> ca gaḷagaḷāyati,<br/>ekako c'āhaṃ bherave bile viharāmi,<br/>tassa mayhaṃ ekakassa bherave bile viharato,<br/>n'atthi bhayaṃ vā chambhitattaṃ vā lomahaṃso vā.				dev	a masc	2138.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=deva&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
deva	masc		dibbati					sky		√div 3 ya (to shine)		√div > dev + *a	deva	√div	AN 10.15	appamādasuttaṃ	seyyathā'pi, bhikkhave, saradasamaye viddhe vigatavalāhake <b>deve</b> ādicco nabhaṃ abbhussakkamāno sabbaṃ ākāsagataṃ tamagataṃ abhivihacca bhāsate ca tapate ca virocati ca				dev	a masc	2138.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=deva&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dosa	masc		dussati					aversion; ill-will; hate; hatred		√dus 3 ya (to hate, dislike)		√dus > dos + *a	dveṣa	√dviṣ	MN 9	sammādiṭṭhisuttaṃ	lobho akusalamūlaṃ <b>doso</b> akusalamūlaṃ moho akusalamūlaṃ idaṃ vuccat'āvuso akusalamūlaṃ.				dos	a masc	524.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dosa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dosa	masc		dussati					fault; wrong; error		√dus 3 ya (to be angry, corrupt)		√dus > dos + *a	doṣa	√duṣ	AN 4.183	sutasuttaṃ	ahañ'hi, bho gotama, evaṃvādī evaṃdiṭṭhī, yo koci diṭṭhaṃ bhāsati, evaṃ me diṭṭhan'ti, n'atthi tato <b>doso</b>				dos	a masc	524.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dosa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dosa	masc		dussati					defect; corruption; problem		√dus 3 ya (to be angry, corrupt)		√dus > dos + *a	doṣa	√duṣ	MN 40	cūḷāssapurasuttaṃ	imesaṃ kho ahaṃ, bhikkhave, samaṇamalānaṃ samaṇa<b>dosānaṃ</b> samaṇakasaṭānaṃ āpāyikānaṃ ṭhānānaṃ duggativedaniyānaṃ appahānā, na samaṇasāmīcippaṭipadaṃ paṭipanno'ti vadāmi.				dos	a masc	524.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dosa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dosa	masc		dussati					nightfall; dusk; early evening		√dus 3 ya (to be angry, corrupt)		√dus > dos + *a	doṣā	√duṣ	MN 26	pāsarāsisuttaṃ	atha kho maṃ, bhikkhave, devatā upasaṅkamitvā etad'avoca, abhi<b>dosa</b>kālaṅkato, bhante, udako rāmaputto'ti. ñāṇañca pana me dassanaṃ udapādi, abhi<b>dosa</b>kālaṅkato udako rāmaputto'ti.				dos	a masc	524.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dosa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dosa	masc																				dos	a masc	524.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dosa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc		dharati					nature; character		√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ	SN 22.97	nakhasikhāsuttaṃ	atthi nu kho bhante kiñci rūpaṃ yaṃ rūpaṃ niccaṃ dhuvaṃ sassataṃ avipariṇāma<b>dhammaṃ</b> sassatisamaṃ tath'eva ṭhassati				dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc		dharati					quality; characteristic; trait		√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ	UD 45	uposathasuttaṃ	aṭṭh'ime, bhikkhave, mahāsamudde acchariyā abbhutā <b>dhammā</b>, ye disvā disvā asurā mahāsamudde abhiramanti. katame aṭṭha?				dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc		dharati					teaching; discourse; doctrine		√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ	AN 3.62	titthāyatanādisuttaṃ	imāni cattāri ariyasaccānī'ti, bhikkhave, mayā <b>dhammo</b> desito aniggahito asaṃkiliṭṭho anupavajjo appaṭikuṭṭho samaṇehi brāhmaṇehi viññūhī'ti. iti yaṃ taṃ vuttaṃ idam'etaṃ paṭicca vuttan'ti.				dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc	normally pl dhammā	dharati					mental phenomena; thoughts		√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ	SNP 48	purābhedasuttaṃ<br/>aṭṭhakavaggo 10	yassa loke sakaṃ n'atthi,<br/>asatā ca na socati,<br/><b>dhammesu</b> ca na gacchati,<br/>sa ve santo'ti vuccatī'ti.				dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc	normally pl dhammā	dharati					mental states		√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ	DHP 2	yamakavaggo	manopubbaṅ'gamā <b>dhammā</b>,<br/>manoseṭṭhā manomayā,<br/>manasā ce pasannena,<br/>bhāsati vā karoti vā,<br/>tato naṃ sukhamanveti,<br/>chāyā'va anapāyinī.				dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc		dharati					matter; thing; phenomena		√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ	DHP 384	brāhmaṇavaggo	yadā dvayesu <b>dhammesu</b>,<br/>pāragū hoti brāhmaṇo,<br/>ath'assa sabbe saṃyogā,<br/>atthaṃ gacchanti jānato.				dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc		dharati					truth; reality; principle; truth behind the teaching		√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ	SN 22.87	vakkalisuttaṃ	alaṃ, vakkali, kiṃ te iminā pūtikāyena diṭṭhena? yo kho, vakkali, <b>dhammaṃ</b> passati so maṃ passati, yo maṃ passati so <b>dhammaṃ</b> passati				dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc		dharati					virtue; moral behaviour		√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ	DHP 261	dhammaṭṭhavaggo	yamhi saccañ'ca <b>dhammo</b> ca,<br/>ahiṃsā saṃyamo damo,<br/>sa ve vantamalo dhīro,<br/>thero iti pavuccati.				dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc		dharati					law; case; rule		√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ	VIN PAT PC 63	ukkoṭanasikkhāpadaṃ	yo pana bhikkhu jānaṃ yathā<b>dhammaṃ</b> nihat'ādhikaraṇaṃ punakammāya ukkoṭeyya, pācittiyaṃ.				dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc		dharati					name of king Mahāsudassana's palace		√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ	SN 22.96	gomayapiṇḍasuttaṃ	tesaṃ kho pana, bhikkhu, caturāsītiyā pāsādasahassānaṃ eko'y'eva so pāsādo hoti yam'ahaṃ tena samayena ajjhāvasāmi, <b>dhammo</b> pāsādo.				dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc		dharati					religion		√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ	AN 10.176	cundasuttaṃ	yā tā māturakkhitā piturakkhitā mātāpiturakkhitā bhāturakkhitā bhaginirakkhitā ñātirakkhitā gottarakkhitā <b>dhamma</b>rakkhitā sasāmikā saparidaṇḍā antamaso mālāguḷaparikkhittā'pi				dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhamma	masc		dharati							√dhar 1 a (to hold, carry, endure)		√dhar + ma	dharma	√dhṛ							dhamm	a masc	12531.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhamma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
dhīra	masc		√dhī					wise man; sage; intelligent person		√dhī 1 a (to think)		√dhī + ra	dhīra	√dhī	DHP 28	appamādavaggo	pamādaṃ appamādena,<br/>yadā nudati paṇḍito,<br/>paññāpāsādam'āruyha,<br/>asoko sokiniṃ pajaṃ,<br/>pabbataṭṭho'va bhūmaṭṭhe,<br/><b>dhīro</b> bāle avekkhati.				dhīr	a masc	192.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhīra&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nanda	masc		nandati					name of a deity; lit. happy		√nand 1 a (to delight, enjoy)	√nand + a > nanda	nanda + a	nanda	√nand	SN 2.27	nandasuttaṃ	ekam'antaṃ ṭhito kho <b>nando</b> devaputto bhagavato santike imaṃ gāthaṃ abhāsi				nand	a masc	200.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nanda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nanda	masc		nandati					name of an ascetic; Nanda Vaccha; lit. happy		√nand 1 a (to delight, enjoy)	√nand + a > nanda	nanda + a	nanda	√nand	MN 36	mahāsaccakasuttaṃ	seyyathidaṃ, <b>nando</b> vaccho, kiso saṃkicco, makkhali gosālo, etehi, bho gotama, acelakā mutt'ācārā hatth'āpalekhanā naehibhaddantikā natiṭṭhabhaddantikā na abhihaṭaṃ na uddissakataṃ na nimantanaṃ sādiyanti				nand	a masc	200.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nanda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nanda	masc		nandati					name of a cowherd; lit. happy		√nand 1 a (to delight, enjoy)	√nand + a > nanda	nanda + a	nanda	√nand	SN 35.241	paṭhamadārukkhandhopamasuttaṃ	tena kho pana samayena <b>nando</b> gopālako bhagavato avidūre ṭhito hoti.				nand	a masc	200.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nanda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nanda	masc		nandati					; lit. happy		√nand 1 a (to delight, enjoy)	√nand + a > nanda	nanda + a	nanda	√nand							nand	a masc	200.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nanda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nara	masc							man; person					nara		AN 4.4	dutiyakhatasuttaṃ	mātari pitari c'āpi,<br/>yo micchā paṭipajjati,<br/>tathāgate vā sambuddhe,<br/>atha vā tassa sāvake,<br/>bahuñ'ca so pasavati,<br/>apuññaṃ tādiso <b>naro</b>.				nar	a masc	273.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nara&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nāga	masc							noble person; great man; epithet of an arahant; epithet of the Buddha					nāga		AN 6.43	nāgasuttaṃ	api ca, udāyi, yo sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya āguṃ na karoti kāyena vācāya manasā, tam'ahaṃ <b>nāgo</b>'ti brūmī'ti.				nāg	a masc	505.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nāga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nāga	masc							tusker; bull elephant					nāga		THI 32	dantikātherīgāthā	puriso aṅkusam'ādāya,<br/>dehi pādan'ti yācati,<br/><b>nāgo</b> pasārayī pādaṃ,<br/>puriso nāgam'āruhi.				nāg	a masc	505.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nāga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nāga	masc							snake; serpent; cobra					nāga		MN 23	vammikasuttaṃ	brāhmaṇo evam'āha, ukkhipa maṃsapesiṃ, abhikkhaṇa, sumedha, satthaṃ ādāyā'ti. abhikkhaṇanto sumedho satthaṃ ādāya addasa <b>nāgaṃ</b>. <b>nāgo</b>, bhadante'ti.				nāg	a masc	505.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nāga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nāga	masc							dragon; drake					nāga		DN 20.2	mahāsamayasuttaṃ	ye <b>nāga</b>rāje sahasā haranti,<br/>dibbā dijā pakkhi visuddhacakkhū,<br/>vehāsayā te vanamajjhapattā,<br/>citrā supaṇṇā iti tesa nāmaṃ.				nāg	a masc	505.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nāga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nāga	masc							stallion; thoroughbred					nāga		AN 6.43	nāgasuttaṃ	assam'pi kho, udāyi, mahantaṃ brahantaṃ kāy'upapannaṃ jano disvā evam'āha, <b>nāgo</b> vata, bho, <b>nāgo</b>'ti!				nāg	a masc	505.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nāga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nāga	masc							massive bull; strong ox					nāga		AN 6.43	nāgasuttaṃ	goṇam'pi kho, udāyi, mahantaṃ brahantaṃ kāy'upapannaṃ jano disvā evam'āha, <b>nāgo</b> vata, bho, <b>nāgo</b>'ti!				nāg	a masc	505.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nāga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nāga	masc							huge tree					nāga		AN 6.43	nāgasuttaṃ	rukkham'pi kho, udāyi, mahantaṃ brahantaṃ kāy'upapannaṃ jano disvā evam'āha, <b>nāgo</b> vata, bho, <b>nāgo</b>'ti!				nāg	a masc	505.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nāga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nāga	masc							massive man; giant					nāga		AN 6.43	nāgasuttaṃ	manussam'pi kho, udāyi, mahantaṃ brahantaṃ kāy'upapannaṃ jano disvā evam'āha, <b>nāgo</b> vata, bho, <b>nāgo</b>'ti!				nāg	a masc	505.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nāga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nigaṇṭha	masc		gaṇṭha					Jain; naked ascetic; lit. free from ties		√ganth 8 *e (to tie, bind)		ni + √ganth > gaṇṭh + a	nirgrantha	√granth √grath	SN 3.11	sattajaṭilasuttaṃ	tena kho pana samayena satta ca jaṭilā satta ca <b>nigaṇṭhā</b> satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā khārivividham'ādāya bhagavato avidūre atikkamanti.				nigaṇṭh	a masc	313.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nigaṇṭha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nigaṇṭha	masc		gaṇṭha					epithet of Mahāvīra; lit. free from ties		√ganth 8 *e (to tie, bind)		ni + √ganth > gaṇṭh + a	nirgrantha	√granth √grath	SN 2.30	nānātitthiyasāvakasuttaṃ	pakudhako kātiyāno <b>nigaṇṭho</b>,<br/>ye c'āp'ime makkhalipūraṇāse,<br/>gaṇassa satthāro sāmaññappattā,<br/>na hi nūna te sappurisehi dūre'ti.				nigaṇṭh	a masc	313.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nigaṇṭha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nigama	masc		nigacchati					town; market town; lit. going down		√gam 1 a (to go)		ni + √gam + a	nigama	√gam	DN 22	mahāsatipaṭṭhānasuttaṃ	ekaṃ samayaṃ bhagavā kurūsu viharati kammāsadhammaṃ nāma kurūnaṃ <b>nigamo</b>				nigam	a masc	219.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nigama&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nigrodha	masc		ni √ruh					banyan tree; lit. growing down		√ruh 1 a (to ascend, grow)		ni + [g] + √ruh > rodh + *a	nyagrodha	√ruh	SN 35.245	kiṃsukopamasuttaṃ	kīdiso, bho purisa, kiṃsuko'ti? so evaṃ vadeyya, bahalapattapalāso sandacchāyo kho, ambho purisa, kiṃsuko, seyyathā'pi <b>nigrodho</b>'ti.				nigrodh	a masc	157.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nigrodha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
nigrodha	masc		ni √ruh					name of a wandering ascetic		√ruh 1 a (to ascend, grow)		ni + [g] + √ruh > rodh + *a	nyagrodha	√ruh	DN 25	udumbarikasuttaṃ	siyā kho pana te, <b>nigrodha</b>, evam'assa, antevāsikamyatā no samaṇo gotamo evam'āhā'ti. na kho pan'etaṃ, <b>nigrodha</b>, evaṃ daṭṭhabbaṃ. yo eva vo ācariyo, so eva vo ācariyo hotu.				nigrodh	a masc	157.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nigrodha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
