4 words	count
saṅghassa nissajjāmīti pe dadeyyāti	36
ṭhānaṃ kho panetaṃ āvuso	36
bhagavatā bahudukkhā bahupāyāsā ādīnavo	36
tatrāpāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo	36
atha kho bhagavā sāyanhasamayaṃ	36
abhiññā sacchikatvā upasampajja vihāsi	36
idhāhaṃ āvuso gijjhakūṭā pabbatā	36
amutrāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo	36
cuto idhūpapannoti iti sākāraṃ	36
abbhuto dhammo yaṃ disvā	36
acchariyo abbhuto dhammo yaṃ	36
abhiññā sacchikatvā upasampajja viharatīti	36
bhikkhunā teneva pītipāmojjena vihātabbaṃ	36
kho bhikkhave cattāro puggalā	36
sāyanhasamayaṃ paṭisallānā vuṭṭhito yena	36
pītipāmojjena vihātabbaṃ ahorattānusikkhinā kusalesu	36
lokaṃ mettāsahagatena cetasā vipulena	36
gijjhakūṭā pabbatā orohanto addasaṃ	36
āraddhavīriyo viharati akusalānaṃ dhammānaṃ	36
pācittiyanti evañcidaṃ bhagavatā bhikkhūnaṃ	36
pāṇātipātaṃ pahāya pāṇātipātā paṭivirato	36
duggatiṃ vinipātaṃ nirayaṃ upapannā	36
evaṃ hoti ahaṃ kho	36
ca samanuñño hoti attanā	36
dhammo yaṃ disvā disvā	36
tassa mayhaṃ ānanda etadahosi	36
pārājikassa āpatti thullaccayassāti tena	36
evañca pana bhikkhave nissajjitabbaṃ	36
bhikkhusaṅghena saddhiṃ pañcamattehi bhikkhusatehi	36
bhikkhave cattāro puggalā santo	36
ca nāsato ca kaṇṇato	36
nāparaṃ itthattāyāti abbhaññāsi aññataro	36
bhagavā rājagahe viharati gijjhakūṭe	36
dhammo nāthakaraṇo puna caparaṃ	36
rājā māgadho seniyo bimbisāro	36
na nirodhāya na upasamāya	35
nirodhāya na upasamāya na	35
vihātabbaṃ ahorattānusikkhinā kusalesu dhammesu	35
samatikkamma saññāvedayitanirodhaṃ upasampajja viharati	35
na virāgāya na nirodhāya	35
cattārome bhikkhave puggalā santo	35
suniggahitaṃ niggahetvā sappāṭihāriyaṃ dhammaṃ	35
ādīnavato nissaraṇañca nissaraṇato yathābhūtaṃ	35
atthāya hitāya sukhāya devamanussānanti	35
kāyena paṭisaṃvedeti yaṃ taṃ	35
hetaṃ bhante taṃ kissa	35
nissajjitabbaṃ saṅghassa vā gaṇassa	35
nibbidāya na virāgāya na	35
pārājikassa pubbevassa hoti musā	35
hoti tassa evaṃ hoti	35
evametaṃ yathābhūtaṃ sammappaññāya disvā	35
